date,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
20130610,35.80,27.60,4.30,8.40,69.00,-9999.00,-9999.00
20130611,28.90,24.10,14.80,0.60,87.00,-9999.00,-9999.00
20130612,28.80,24.00,0.00,1.00,84.00,-9999.00,-9999.00
20130613,32.60,25.30,0.00,6.90,68.00,-9999.00,-9999.00
20130614,32.60,24.80,0.00,5.00,68.00,-9999.00,-9999.00
20130615,34.00,22.50,0.00,11.00,66.00,-9999.00,-9999.00
20130616,34.50,23.20,0.00,10.20,69.00,-9999.00,-9999.00
20130617,35.20,26.40,0.00,9.80,67.00,-9999.00,-9999.00
20130618,34.30,25.80,0.00,7.20,70.00,-9999.00,-9999.00
20130619,33.30,26.50,9.40,4.70,79.00,-9999.00,-9999.00
20130620,34.20,26.20,3.90,7.90,72.00,-9999.00,-9999.00
20130621,34.70,26.00,2.00,8.40,77.00,-9999.00,-9999.00
20130622,30.10,25.80,0.90,0.00,85.00,-9999.00,-9999.00
20130623,30.20,25.90,4.80,0.00,87.00,-9999.00,-9999.00
20130624,33.00,24.70,23.00,1.90,84.00,-9999.00,-9999.00
20130625,31.40,25.70,6.80,0.00,90.00,-9999.00,-9999.00
20130626,31.30,24.20,0.40,1.40,84.00,-9999.00,-9999.00
20130627,34.00,26.00,2.10,9.70,74.00,-9999.00,-9999.00
20130628,35.30,25.30,3.00,9.10,76.00,-9999.00,-9999.00
20130629,35.40,25.30,0.00,12.00,71.00,-9999.00,-9999.00
20130630,35.00,26.10,0.00,8.90,70.00,-9999.00,-9999.00
20130701,35.80,26.70,0.00,10.60,65.00,-9999.00,-9999.00
20130702,35.60,27.20,0.00,8.40,63.00,-9999.00,-9999.00
20130703,35.00,27.10,0.00,5.30,67.00,-9999.00,-9999.00
20130704,34.40,25.50,15.00,10.10,73.00,-9999.00,-9999.00
20130705,34.10,24.50,0.00,10.40,77.00,-9999.00,-9999.00
20130706,34.40,25.80,0.00,10.60,71.00,-9999.00,-9999.00
20130707,32.50,25.30,0.00,7.40,76.00,-9999.00,-9999.00
20130708,33.00,24.60,39.60,4.70,84.00,-9999.00,-9999.00
20130709,31.00,24.00,0.60,1.30,88.00,-9999.00,-9999.00
20130710,30.50,24.70,0.00,3.20,83.00,-9999.00,-9999.00
20130711,32.50,25.00,0.50,3.60,80.00,-9999.00,-9999.00
20130712,33.50,24.80,4.70,10.30,76.00,-9999.00,-9999.00
20130713,35.00,25.50,1.40,10.20,76.00,-9999.00,-9999.00
20130714,34.60,26.50,0.00,6.20,73.00,-9999.00,-9999.00
20130715,34.10,26.30,0.00,9.80,72.00,-9999.00,-9999.00
20130716,33.00,26.40,0.10,4.10,77.00,-9999.00,-9999.00
20130717,32.20,25.40,0.70,6.50,83.00,-9999.00,-9999.00
20130718,34.40,25.40,-9999.00,7.80,75.00,-9999.00,-9999.00
20130719,33.60,25.90,82.50,5.60,81.00,-9999.00,-9999.00
20130720,30.20,24.50,2.60,0.00,84.00,-9999.00,-9999.00
20130721,31.50,25.00,11.70,1.40,90.00,-9999.00,-9999.00
20130722,31.80,25.00,3.60,2.80,83.00,-9999.00,-9999.00
20130723,30.50,25.30,66.70,0.80,89.00,-9999.00,-9999.00
20130724,29.00,23.80,4.10,0.00,93.00,-9999.00,-9999.00
20130725,30.80,24.20,-9999.00,3.90,82.00,-9999.00,-9999.00
20130726,33.50,25.50,0.10,6.00,79.00,-9999.00,-9999.00
20130727,30.00,26.00,5.60,0.00,85.00,-9999.00,-9999.00
20130728,25.50,24.60,22.80,0.00,96.00,-9999.00,-9999.00
20130729,29.20,23.40,10.20,0.10,87.00,-9999.00,-9999.00
20130730,32.70,23.20,5.70,7.30,86.00,-9999.00,-9999.00
20130731,32.70,24.60,52.70,8.60,84.00,-9999.00,-9999.00
20130801,32.80,25.00,0.00,6.70,83.00,-9999.00,-9999.00
20130802,30.90,25.40,0.00,1.30,81.00,-9999.00,-9999.00
20130803,31.50,25.60,-9999.00,3.60,82.00,-9999.00,-9999.00
20130804,31.50,24.60,8.90,3.10,88.00,-9999.00,-9999.00
20130805,32.30,23.50,0.00,9.30,80.00,-9999.00,-9999.00
20130806,34.00,25.60,1.30,8.10,80.00,-9999.00,-9999.00
20130807,30.50,24.70,-9999.00,2.80,83.00,-9999.00,-9999.00
20130808,31.00,24.60,11.70,1.70,87.00,-9999.00,-9999.00
20130809,32.70,24.50,3.40,4.80,87.00,-9999.00,-9999.00
20130810,30.50,24.90,5.30,2.60,89.00,-9999.00,-9999.00
20130811,30.60,24.40,0.00,4.30,86.00,-9999.00,-9999.00
20130812,32.80,24.60,-9999.00,7.60,78.00,-9999.00,-9999.00
20130813,33.00,25.60,68.50,8.00,83.00,-9999.00,-9999.00
20130814,32.50,24.20,0.00,9.60,81.00,-9999.00,-9999.00
20130815,32.30,25.40,0.00,5.60,80.00,-9999.00,-9999.00
20130816,33.50,25.50,-9999.00,9.00,73.00,-9999.00,-9999.00
20130817,32.40,25.80,0.00,4.50,71.00,-9999.00,-9999.00
20130818,33.60,26.40,0.00,6.40,70.00,-9999.00,-9999.00
20130819,32.90,26.50,0.60,5.30,69.00,-9999.00,-9999.00
20130820,31.60,27.00,0.10,1.80,71.00,-9999.00,-9999.00
20130821,29.70,25.40,0.20,0.20,77.00,-9999.00,-9999.00
20130822,29.00,24.80,0.70,0.00,80.00,-9999.00,-9999.00
20130823,28.20,24.00,0.60,0.20,87.00,-9999.00,-9999.00
20130824,31.40,24.00,0.00,1.80,78.00,-9999.00,-9999.00
20130825,32.50,25.20,2.00,3.10,78.00,-9999.00,-9999.00
20130826,31.70,25.20,26.00,2.90,79.00,-9999.00,-9999.00
20130827,28.00,22.80,90.30,1.80,92.00,-9999.00,-9999.00
20130828,34.10,24.30,0.00,8.00,82.00,-9999.00,-9999.00
20130829,34.20,25.40,11.70,7.50,82.00,-9999.00,-9999.00
20130830,31.20,24.00,62.60,3.90,91.00,-9999.00,-9999.00
20130831,32.20,23.30,1.90,4.70,88.00,-9999.00,-9999.00
20130901,32.50,25.40,0.00,10.00,78.00,-9999.00,-9999.00
20130902,32.80,26.70,0.00,1.00,83.00,-9999.00,-9999.00
20130903,32.80,25.60,0.00,5.70,82.00,-9999.00,-9999.00
20130904,32.60,25.00,0.20,3.80,78.00,-9999.00,-9999.00
20130905,32.50,25.60,2.60,1.40,82.00,-9999.00,-9999.00
20130906,30.50,24.00,0.00,4.50,84.00,-9999.00,-9999.00
20130907,31.50,24.50,27.10,4.00,84.00,-9999.00,-9999.00
20130908,30.00,23.80,0.30,4.30,88.00,-9999.00,-9999.00
20130909,32.90,24.80,0.00,9.20,80.00,-9999.00,-9999.00
20130910,33.00,25.00,0.70,9.50,78.00,-9999.00,-9999.00
20130911,33.00,25.50,30.20,7.90,83.00,-9999.00,-9999.00
20130912,31.40,24.50,3.60,3.00,91.00,-9999.00,-9999.00
20130913,28.00,25.70,8.60,0.20,92.00,-9999.00,-9999.00
20130914,33.00,24.50,6.60,7.70,84.00,-9999.00,-9999.00
20130915,32.00,25.10,9.00,3.30,86.00,-9999.00,-9999.00
20130916,32.50,25.50,0.20,5.60,83.00,-9999.00,-9999.00
20130917,32.20,25.30,5.80,3.50,82.00,-9999.00,-9999.00
20130918,28.20,24.80,19.60,0.00,90.00,-9999.00,-9999.00
20130919,28.40,24.50,47.20,0.00,94.00,-9999.00,-9999.00
20130920,29.20,24.20,6.10,3.30,91.00,-9999.00,-9999.00
20130921,28.50,24.10,13.90,0.20,96.00,-9999.00,-9999.00
20130922,28.20,24.40,13.00,0.00,96.00,-9999.00,-9999.00
20130923,30.50,24.70,0.00,6.70,86.00,-9999.00,-9999.00
20130924,32.00,24.40,0.00,5.90,83.00,-9999.00,-9999.00
20130925,33.00,25.50,72.10,5.50,85.00,-9999.00,-9999.00
20130926,31.00,25.30,42.40,2.30,91.00,-9999.00,-9999.00
20130927,30.60,23.50,56.80,3.40,88.00,-9999.00,-9999.00
20130928,32.00,23.50,0.00,6.80,84.00,-9999.00,-9999.00
20130929,30.30,23.90,0.00,7.40,82.00,-9999.00,-9999.00
20130930,29.50,23.20,29.70,3.40,76.00,-9999.00,-9999.00
20131001,30.60,22.50,1.90,5.30,86.00,-9999.00,-9999.00
20131002,32.40,24.90,-9999.00,6.00,78.00,-9999.00,-9999.00
20131003,32.40,25.20,0.00,10.50,75.00,-9999.00,-9999.00
20131004,32.50,23.70,0.00,9.50,69.00,-9999.00,-9999.00
20131005,32.30,23.60,0.00,10.00,72.00,-9999.00,-9999.00
20131006,32.30,23.80,0.00,7.40,75.00,-9999.00,-9999.00
20131007,31.50,24.10,0.00,7.10,69.00,-9999.00,-9999.00
20131008,31.70,21.50,0.00,10.60,69.00,-9999.00,-9999.00
20131009,32.50,21.20,0.00,10.60,69.00,-9999.00,-9999.00
20131010,31.40,23.00,0.00,8.30,75.00,-9999.00,-9999.00
20131011,32.60,22.60,0.00,9.30,72.00,-9999.00,-9999.00
20131012,33.00,23.60,0.00,10.40,72.00,-9999.00,-9999.00
20131013,33.00,24.00,0.00,8.70,73.00,-9999.00,-9999.00
20131014,32.60,25.00,0.00,8.00,74.00,-9999.00,-9999.00
20131015,29.30,25.50,12.30,0.20,81.00,-9999.00,-9999.00
20131016,25.50,22.10,37.60,-9999.00,95.00,-9999.00,-9999.00
20131017,31.60,23.30,0.00,8.40,81.00,-9999.00,-9999.00
20131018,32.00,23.80,2.50,8.80,81.00,-9999.00,-9999.00
20131019,32.50,23.40,-9999.00,9.50,76.00,-9999.00,-9999.00
20131020,30.90,22.50,0.00,9.50,76.00,-9999.00,-9999.00
20131021,29.80,21.80,0.00,4.30,76.00,-9999.00,-9999.00
20131022,31.90,22.70,0.00,9.60,73.00,-9999.00,-9999.00
20131023,31.30,22.70,0.00,10.40,70.00,-9999.00,-9999.00
20131024,31.60,21.30,0.00,10.40,71.00,-9999.00,-9999.00
20131025,28.10,22.30,0.00,2.90,70.00,-9999.00,-9999.00
20131026,28.90,20.80,0.00,6.90,65.00,-9999.00,-9999.00
20131027,30.00,19.60,0.00,10.00,67.00,-9999.00,-9999.00
20131028,30.60,20.10,0.00,10.40,71.00,-9999.00,-9999.00
20131029,31.60,21.40,0.00,10.50,71.00,-9999.00,-9999.00
20131030,32.60,21.70,0.00,10.50,74.00,-9999.00,-9999.00
20131031,32.50,23.00,0.00,9.90,73.00,-9999.00,-9999.00
20131101,32.50,22.50,0.00,10.60,69.00,-9999.00,-9999.00
20131102,32.60,21.70,0.00,10.70,67.00,-9999.00,-9999.00
20131103,32.00,20.30,0.00,10.40,66.00,-9999.00,-9999.00
20131104,31.90,18.90,0.00,10.40,67.00,-9999.00,-9999.00
20131105,32.00,20.80,0.00,10.20,69.00,-9999.00,-9999.00
20131106,32.50,22.80,0.10,8.00,69.00,-9999.00,-9999.00
20131107,29.20,22.80,0.10,1.60,79.00,-9999.00,-9999.00
20131108,32.70,23.20,0.00,10.00,72.00,-9999.00,-9999.00
20131109,32.40,22.00,0.00,9.00,71.00,-9999.00,-9999.00
20131110,32.50,23.90,0.00,4.40,66.00,-9999.00,-9999.00
20131111,34.10,24.20,0.00,6.90,71.00,-9999.00,-9999.00
20131112,34.80,24.30,0.00,9.50,74.00,-9999.00,-9999.00
20131113,33.80,25.00,0.00,8.30,71.00,-9999.00,-9999.00
20131114,31.70,22.00,0.00,7.70,70.00,-9999.00,-9999.00
20131115,30.00,20.90,-9999.00,4.00,73.00,-9999.00,-9999.00
20131116,31.00,21.20,0.00,7.20,71.00,-9999.00,-9999.00
20131117,28.80,21.90,0.00,0.50,73.00,-9999.00,-9999.00
20131118,31.50,20.10,0.00,10.10,68.00,-9999.00,-9999.00
20131119,30.50,21.10,0.00,9.20,68.00,-9999.00,-9999.00
20131120,30.00,19.20,0.00,9.00,70.00,-9999.00,-9999.00
20131121,31.20,20.00,0.00,9.30,71.00,-9999.00,-9999.00
20131122,32.50,20.90,0.00,10.30,70.00,-9999.00,-9999.00
20131123,33.00,21.60,0.00,10.10,70.00,-9999.00,-9999.00
20131124,33.10,23.50,0.00,9.60,71.00,-9999.00,-9999.00
20131125,33.40,23.40,0.00,10.90,69.00,-9999.00,-9999.00
20131126,32.30,20.40,0.00,9.10,73.00,-9999.00,-9999.00
20131127,33.10,21.60,0.00,10.70,70.00,-9999.00,-9999.00
20131128,31.10,22.20,0.00,10.50,65.00,-9999.00,-9999.00
20131129,28.70,17.80,0.00,10.30,62.00,-9999.00,-9999.00
20131130,29.70,16.70,0.00,10.00,65.00,-9999.00,-9999.00
20131201,28.40,18.60,0.00,9.50,62.00,-9999.00,-9999.00
20131202,27.20,15.10,0.00,9.80,60.00,-9999.00,-9999.00
20131203,28.70,15.40,0.00,9.70,63.00,-9999.00,-9999.00
20131204,29.50,16.70,0.00,9.40,67.00,-9999.00,-9999.00
20131205,30.30,17.80,0.00,9.70,68.00,-9999.00,-9999.00
20131206,29.50,18.60,0.00,9.00,66.00,-9999.00,-9999.00
20131207,28.70,16.20,0.00,9.50,59.00,-9999.00,-9999.00
20131208,28.60,16.00,0.00,9.50,66.00,-9999.00,-9999.00
20131209,30.30,17.20,0.00,8.90,68.00,-9999.00,-9999.00
20131210,29.60,16.90,0.00,9.60,65.00,-9999.00,-9999.00
20131211,29.70,17.20,0.00,9.30,67.00,-9999.00,-9999.00
20131212,31.50,18.00,0.00,9.40,70.00,-9999.00,-9999.00
20131213,32.10,19.30,0.00,8.40,69.00,-9999.00,-9999.00
20131214,32.10,19.50,0.00,9.30,69.00,-9999.00,-9999.00
20131215,29.00,20.50,7.00,2.80,77.00,-9999.00,-9999.00
20131216,20.60,18.40,0.40,0.10,86.00,-9999.00,-9999.00
20131217,23.80,14.40,0.00,8.70,73.00,-9999.00,-9999.00
20131218,25.40,12.60,0.00,9.30,64.00,-9999.00,-9999.00
20131219,24.20,12.70,0.00,8.70,62.00,-9999.00,-9999.00
20131220,25.50,13.10,0.00,8.60,62.00,-9999.00,-9999.00
20131221,25.10,12.00,0.00,9.60,56.00,-9999.00,-9999.00
20131222,24.20,14.70,0.00,5.10,60.00,-9999.00,-9999.00
20131223,27.00,13.40,0.00,8.50,68.00,-9999.00,-9999.00
20131224,26.50,15.50,0.00,9.40,64.00,-9999.00,-9999.00
20131225,25.50,13.00,0.00,9.50,60.00,-9999.00,-9999.00
20131226,26.10,12.70,0.00,9.60,62.00,-9999.00,-9999.00
20131227,24.70,12.80,0.00,9.40,57.00,-9999.00,-9999.00
20131228,25.20,12.60,0.00,9.50,64.00,-9999.00,-9999.00
20131229,25.30,13.20,0.00,9.50,64.00,-9999.00,-9999.00
20131230,26.40,13.20,0.00,9.10,66.00,-9999.00,-9999.00
20131231,26.60,12.60,0.00,9.50,62.00,-9999.00,-9999.00
20140101,27.50,12.50,0.00,9.60,62.00,-9999.00,-9999.00
20140102,30.30,13.00,0.00,9.60,66.00,-9999.00,-9999.00
20140103,32.50,15.30,0.00,9.50,65.00,-9999.00,-9999.00
20140104,30.40,17.40,0.00,9.80,63.00,-9999.00,-9999.00
20140105,30.00,15.40,0.00,9.60,66.00,-9999.00,-9999.00
20140106,32.00,15.80,0.00,9.60,69.00,-9999.00,-9999.00
20140107,33.00,17.30,0.00,9.70,69.00,-9999.00,-9999.00
20140108,33.50,18.80,0.00,9.70,64.00,-9999.00,-9999.00
20140109,30.80,19.80,0.00,9.90,62.00,-9999.00,-9999.00
20140110,30.30,17.10,0.00,10.40,66.00,-9999.00,-9999.00
20140111,30.50,17.20,0.00,10.50,66.00,-9999.00,-9999.00
20140112,30.50,19.10,0.00,10.00,64.00,-9999.00,-9999.00
20140113,29.00,17.50,0.00,10.10,60.00,-9999.00,-9999.00
20140114,25.60,14.30,0.00,10.50,57.00,-9999.00,-9999.00
20140115,25.40,11.50,0.00,10.30,54.00,-9999.00,-9999.00
20140116,27.30,12.40,0.00,10.20,62.00,-9999.00,-9999.00
20140117,28.00,14.50,0.00,10.00,62.00,-9999.00,-9999.00
20140118,25.50,15.30,0.00,8.60,58.00,-9999.00,-9999.00
20140119,25.40,13.90,0.00,5.40,57.00,-9999.00,-9999.00
20140120,27.50,14.30,0.00,8.60,63.00,-9999.00,-9999.00
20140121,24.40,13.50,0.00,8.90,56.00,-9999.00,-9999.00
20140122,24.50,11.40,0.00,9.80,54.00,-9999.00,-9999.00
20140123,25.50,12.40,0.00,9.90,58.00,-9999.00,-9999.00
20140124,27.70,12.20,0.00,10.10,65.00,-9999.00,-9999.00
20140125,29.50,12.90,0.00,9.50,63.00,-9999.00,-9999.00
20140126,29.80,15.40,0.00,10.00,62.00,-9999.00,-9999.00
20140127,29.90,16.00,0.00,10.40,62.00,-9999.00,-9999.00
20140128,31.60,15.40,0.00,10.50,61.00,-9999.00,-9999.00
20140129,31.50,17.00,0.00,10.00,61.00,-9999.00,-9999.00
20140130,30.30,17.50,0.00,10.40,57.00,-9999.00,-9999.00
20140131,30.70,16.50,0.00,10.30,59.00,-9999.00,-9999.00
20140201,31.60,17.00,0.00,10.50,61.00,-9999.00,-9999.00
20140202,35.30,17.80,0.00,10.20,59.00,-9999.00,-9999.00
20140203,35.50,21.00,0.00,10.10,55.00,-9999.00,-9999.00
20140204,35.20,21.50,-9999.00,9.40,63.00,-9999.00,-9999.00
20140205,32.30,23.50,0.00,5.80,71.00,-9999.00,-9999.00
20140206,34.00,22.70,0.00,8.20,66.00,-9999.00,-9999.00
20140207,34.10,24.00,0.00,8.40,61.00,-9999.00,-9999.00
20140208,35.00,24.00,0.00,9.20,55.00,-9999.00,-9999.00
20140209,34.80,23.10,0.00,9.60,55.00,-9999.00,-9999.00
20140210,34.30,21.60,0.00,-9999.00,59.00,-9999.00,-9999.00
20140211,27.50,17.60,0.00,6.00,64.00,-9999.00,-9999.00
20140212,30.70,16.60,0.00,8.10,69.00,-9999.00,-9999.00
20140213,30.70,20.00,-9999.00,6.80,68.00,-9999.00,-9999.00
20140214,27.20,17.00,0.00,5.10,61.00,-9999.00,-9999.00
20140215,29.10,15.80,0.00,5.50,67.00,-9999.00,-9999.00
20140216,33.00,18.70,0.00,9.40,68.00,-9999.00,-9999.00
20140217,34.00,21.00,0.00,9.10,69.00,-9999.00,-9999.00
20140218,35.50,23.20,0.00,9.70,60.00,-9999.00,-9999.00
20140219,29.00,23.10,0.30,9.00,61.00,-9999.00,-9999.00
20140220,23.00,14.40,0.20,0.10,67.00,-9999.00,-9999.00
20140221,27.80,16.10,0.00,6.80,68.00,-9999.00,-9999.00
20140222,32.70,17.60,0.00,10.20,68.00,-9999.00,-9999.00
20140223,33.20,19.50,0.00,10.20,64.00,-9999.00,-9999.00
20140224,34.20,19.30,0.00,10.40,62.00,-9999.00,-9999.00
20140225,35.40,21.80,0.00,9.10,58.00,-9999.00,-9999.00
20140226,36.00,23.10,0.00,9.20,58.00,-9999.00,-9999.00
20140227,34.50,22.40,0.00,9.10,64.00,-9999.00,-9999.00
20140228,34.60,23.00,0.00,8.20,63.00,-9999.00,-9999.00
20140301,37.50,24.00,0.00,9.20,59.00,-9999.00,-9999.00
20140302,37.90,23.70,0.00,9.00,58.00,-9999.00,-9999.00
20140303,38.80,24.40,0.00,9.90,50.00,-9999.00,-9999.00
20140304,38.00,24.10,0.00,9.90,50.00,-9999.00,-9999.00
20140305,37.70,24.80,0.00,9.30,55.00,-9999.00,-9999.00
20140306,36.70,25.50,0.00,8.80,61.00,-9999.00,-9999.00
20140307,36.60,25.90,0.00,7.60,57.00,-9999.00,-9999.00
20140308,37.10,24.80,0.00,9.50,59.00,-9999.00,-9999.00
20140309,37.20,25.60,0.00,9.40,58.00,-9999.00,-9999.00
20140310,35.10,24.00,0.30,7.70,65.00,-9999.00,-9999.00
20140311,35.00,23.80,0.30,7.10,73.00,-9999.00,-9999.00
20140312,37.10,23.90,0.00,9.60,64.00,-9999.00,-9999.00
20140313,37.90,25.20,0.00,8.80,59.00,-9999.00,-9999.00
20140314,36.50,25.30,0.00,9.70,61.00,-9999.00,-9999.00
20140315,34.00,22.10,0.00,9.40,63.00,-9999.00,-9999.00
20140316,35.00,24.10,0.00,8.20,59.00,-9999.00,-9999.00
20140317,36.80,24.20,0.00,8.70,59.00,-9999.00,-9999.00
20140318,37.60,27.00,0.00,7.50,60.00,-9999.00,-9999.00
20140319,38.90,26.40,1.60,9.80,58.00,-9999.00,-9999.00
20140320,36.90,24.00,31.50,9.70,64.00,-9999.00,-9999.00
20140321,34.30,22.00,0.00,10.20,66.00,-9999.00,-9999.00
20140322,28.60,20.60,9.10,5.40,74.00,-9999.00,-9999.00
20140323,32.00,19.40,0.00,8.30,68.00,-9999.00,-9999.00
20140324,32.50,20.50,0.00,10.40,68.00,-9999.00,-9999.00
20140325,34.70,22.30,0.00,10.50,66.00,-9999.00,-9999.00
20140326,36.30,24.00,0.00,10.40,65.00,-9999.00,-9999.00
20140327,35.50,24.90,0.00,6.80,69.00,-9999.00,-9999.00
20140328,36.70,25.50,0.00,8.00,67.00,-9999.00,-9999.00
20140329,37.70,26.20,0.00,10.00,62.00,-9999.00,-9999.00
20140330,38.50,26.50,0.00,10.70,58.00,-9999.00,-9999.00
20140331,39.50,26.70,0.00,10.60,55.00,-9999.00,-9999.00
20140401,39.40,26.50,0.00,10.90,56.00,-9999.00,-9999.00
20140402,37.70,25.70,0.00,10.70,60.00,-9999.00,-9999.00
20140403,36.70,27.30,53.20,5.90,77.00,-9999.00,-9999.00
20140404,32.40,23.80,0.00,4.90,77.00,-9999.00,-9999.00
20140405,30.60,22.70,0.00,2.70,76.00,-9999.00,-9999.00
20140406,33.00,23.90,0.00,5.50,72.00,-9999.00,-9999.00
20140407,35.40,24.40,3.00,9.30,73.00,-9999.00,-9999.00
20140408,35.70,22.50,0.00,9.60,73.00,-9999.00,-9999.00
20140409,36.30,24.80,0.00,10.30,67.00,-9999.00,-9999.00
20140410,37.30,25.00,0.00,10.10,64.00,-9999.00,-9999.00
20140411,32.40,26.20,0.00,4.20,69.00,-9999.00,-9999.00
20140412,36.00,24.90,0.00,9.80,68.00,-9999.00,-9999.00
20140413,37.70,26.40,3.80,7.50,64.00,-9999.00,-9999.00
20140414,34.20,24.90,0.00,8.50,75.00,-9999.00,-9999.00
20140415,35.90,25.80,0.00,7.30,72.00,-9999.00,-9999.00
20140416,35.60,24.00,0.00,10.20,70.00,-9999.00,-9999.00
20140417,37.00,25.50,0.00,9.30,65.00,-9999.00,-9999.00
20140418,36.80,26.20,0.00,6.90,67.00,-9999.00,-9999.00
20140419,37.50,26.00,0.00,9.40,65.00,-9999.00,-9999.00
20140420,38.00,27.50,0.00,8.80,63.00,-9999.00,-9999.00
20140421,38.70,27.10,0.00,8.90,60.00,-9999.00,-9999.00
20140422,38.80,27.00,0.00,9.40,62.00,-9999.00,-9999.00
20140423,38.60,27.40,0.00,8.00,60.00,-9999.00,-9999.00
20140424,37.70,26.20,0.00,9.40,62.00,-9999.00,-9999.00
20140425,38.60,27.40,0.00,10.30,59.00,-9999.00,-9999.00
20140426,39.30,27.50,0.00,8.60,58.00,-9999.00,-9999.00
20140427,38.70,27.50,10.60,7.90,68.00,-9999.00,-9999.00
20140428,33.50,23.20,0.00,7.00,79.00,-9999.00,-9999.00
20140429,29.50,25.30,2.10,1.40,87.00,-9999.00,-9999.00
20140430,33.50,22.40,0.00,8.40,77.00,-9999.00,-9999.00
20140501,33.00,25.70,0.00,4.20,79.00,-9999.00,-9999.00
20140502,34.10,25.20,3.40,4.30,80.00,-9999.00,-9999.00
20140503,33.50,25.20,5.00,5.90,77.00,-9999.00,-9999.00
20140504,34.50,24.50,0.00,8.80,75.00,-9999.00,-9999.00
20140505,36.50,25.50,0.00,9.30,69.00,-9999.00,-9999.00
20140506,30.30,24.80,0.90,3.70,77.00,-9999.00,-9999.00
20140507,34.40,25.30,0.00,4.60,73.00,-9999.00,-9999.00
20140508,36.30,24.90,0.00,7.70,66.00,-9999.00,-9999.00
20140509,38.30,26.20,3.80,9.00,70.00,-9999.00,-9999.00
20140510,38.00,26.10,0.00,11.40,64.00,-9999.00,-9999.00
20140511,38.30,26.20,0.00,10.10,64.00,-9999.00,-9999.00
20140512,38.80,28.00,9.10,8.70,67.00,-9999.00,-9999.00
20140513,37.00,25.20,13.50,6.90,81.00,-9999.00,-9999.00
20140514,35.50,24.60,0.00,8.80,75.00,-9999.00,-9999.00
20140515,37.20,27.30,0.00,10.00,69.00,-9999.00,-9999.00
20140516,37.70,27.50,0.00,10.50,67.00,-9999.00,-9999.00
20140517,35.90,27.70,11.70,6.30,77.00,-9999.00,-9999.00
20140518,35.10,24.90,0.00,8.80,71.00,-9999.00,-9999.00
20140519,35.20,26.00,0.00,6.30,71.00,-9999.00,-9999.00
20140520,37.00,27.00,0.00,11.80,65.00,-9999.00,-9999.00
20140521,38.50,27.60,0.00,11.50,58.00,-9999.00,-9999.00
20140522,37.60,27.80,0.00,11.60,58.00,-9999.00,-9999.00
20140523,38.50,27.70,0.00,11.40,58.00,-9999.00,-9999.00
20140524,39.00,28.50,2.50,11.10,56.00,-9999.00,-9999.00
20140525,38.70,26.50,7.20,11.00,66.00,-9999.00,-9999.00
20140526,36.70,25.90,28.60,9.10,71.00,-9999.00,-9999.00
20140527,35.10,25.00,8.10,6.20,82.00,-9999.00,-9999.00
20140528,35.00,25.90,0.00,8.50,73.00,-9999.00,-9999.00
20140529,34.50,27.00,33.30,7.70,81.00,-9999.00,-9999.00
20140530,37.00,25.00,0.00,10.50,73.00,-9999.00,-9999.00
20140531,33.40,27.90,0.00,5.70,74.00,-9999.00,-9999.00
20140601,35.60,26.50,59.80,9.70,71.00,-9999.00,-9999.00
20140602,34.80,24.20,0.00,9.10,80.00,-9999.00,-9999.00
20140603,36.90,26.70,0.00,11.60,68.00,-9999.00,-9999.00
20140604,37.00,26.30,0.00,11.60,69.00,-9999.00,-9999.00
20140605,37.00,27.60,28.10,10.00,68.00,-9999.00,-9999.00
20140606,33.50,26.10,0.00,3.30,76.00,-9999.00,-9999.00
20140607,35.40,27.40,0.00,7.30,70.00,-9999.00,-9999.00
20140608,36.60,26.60,1.40,10.50,69.00,-9999.00,-9999.00
20140609,35.10,26.50,6.60,4.50,77.00,-9999.00,-9999.00
20140610,35.60,27.50,0.80,5.20,68.00,-9999.00,-9999.00
20140611,34.70,27.80,0.00,0.40,68.00,-9999.00,-9999.00
20140612,33.20,26.00,0.40,0.70,77.00,-9999.00,-9999.00
20140613,34.00,26.50,-9999.00,3.60,77.00,-9999.00,-9999.00
20140614,32.50,26.20,18.00,1.10,87.00,-9999.00,-9999.00
20140615,34.50,25.40,-9999.00,7.50,82.00,-9999.00,-9999.00
20140616,34.50,26.00,-9999.00,8.30,78.00,-9999.00,-9999.00
20140617,34.00,26.30,6.30,5.40,80.00,-9999.00,-9999.00
20140618,32.70,25.80,37.50,4.40,81.00,-9999.00,-9999.00
20140619,33.50,24.30,0.00,4.80,81.00,-9999.00,-9999.00
20140620,35.40,26.70,17.30,5.00,78.00,-9999.00,-9999.00
20140621,35.30,26.20,13.10,7.30,79.00,-9999.00,-9999.00
20140622,31.30,24.80,3.10,0.00,85.00,-9999.00,-9999.00
20140623,28.20,26.30,1.80,0.00,90.00,-9999.00,-9999.00
20140624,34.20,26.00,0.00,9.60,75.00,-9999.00,-9999.00
20140625,34.30,25.20,42.70,8.20,82.00,-9999.00,-9999.00
20140626,32.70,24.30,0.00,7.80,81.00,-9999.00,-9999.00
20140627,35.50,24.90,0.80,10.50,74.00,-9999.00,-9999.00
20140628,35.70,27.00,15.90,8.50,78.00,-9999.00,-9999.00
20140629,33.00,26.20,49.00,2.30,83.00,-9999.00,-9999.00
20140630,28.70,23.70,10.70,0.10,90.00,-9999.00,-9999.00
