date,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
20150105,33.50,18.60,2.10,8.10,59.00,-9999.00,-9999.00
20150106,34.10,18.60,-9999.00,7.90,57.00,-9999.00,-9999.00
20150107,32.30,20.10,9.60,3.80,62.00,-9999.00,-9999.00
20150108,28.20,21.50,-9999.00,1.30,62.00,-9999.00,-9999.00
20150109,28.40,20.50,-9999.00,3.00,60.00,-9999.00,-9999.00
20150110,23.70,19.80,0.00,-9999.00,68.00,-9999.00,-9999.00
20150111,21.50,17.00,2.50,0.70,72.00,-9999.00,-9999.00
20150112,23.80,15.90,0.00,0.30,70.00,-9999.00,-9999.00
20150113,25.90,13.30,55.80,8.50,55.00,-9999.00,-9999.00
20150114,26.30,11.60,25.40,8.90,50.00,-9999.00,-9999.00
20150115,27.80,13.20,0.40,8.70,52.00,-9999.00,-9999.00
20150116,27.80,11.80,0.00,8.70,53.00,-9999.00,-9999.00
20150117,27.00,13.70,0.60,8.50,56.00,-9999.00,-9999.00
20150118,27.60,14.30,24.10,8.80,61.00,-9999.00,-9999.00
20150119,27.70,14.20,0.00,8.00,62.00,-9999.00,-9999.00
20150120,28.40,15.00,2.00,8.00,62.00,-9999.00,-9999.00
20150121,30.70,15.40,0.00,7.40,53.00,-9999.00,-9999.00
20150122,29.70,16.40,-9999.00,7.10,56.00,-9999.00,-9999.00
20150123,30.60,17.30,16.60,8.10,54.00,-9999.00,-9999.00
20150124,32.70,16.60,6.00,8.00,54.00,-9999.00,-9999.00
20150125,33.30,18.10,1.10,8.20,50.00,-9999.00,-9999.00
20150126,33.70,17.40,0.00,7.00,51.00,-9999.00,-9999.00
20150127,33.70,18.50,1.40,6.90,52.00,-9999.00,-9999.00
20150128,34.30,18.70,0.00,7.10,52.00,-9999.00,-9999.00
20150129,34.00,18.70,22.20,7.70,51.00,-9999.00,-9999.00
20150130,32.30,19.50,10.60,7.50,57.00,-9999.00,-9999.00
20150131,30.30,18.40,42.00,7.40,51.00,-9999.00,-9999.00
20150201,29.70,18.70,0.00,6.80,48.00,-9999.00,-9999.00
20150202,30.80,17.60,0.00,8.40,56.00,-9999.00,-9999.00
20150203,31.30,18.00,1.30,8.90,57.00,-9999.00,-9999.00
20150204,31.30,18.40,23.50,9.00,53.00,-9999.00,-9999.00
20150205,30.20,18.00,21.00,8.70,54.00,-9999.00,-9999.00
20150206,28.20,16.20,0.00,8.40,55.00,-9999.00,-9999.00
20150207,30.20,16.60,-9999.00,9.10,56.00,-9999.00,-9999.00
20150208,29.70,19.10,0.00,5.90,55.00,-9999.00,-9999.00
20150209,29.50,16.80,0.00,9.20,57.00,-9999.00,-9999.00
20150210,30.00,15.80,1.50,8.70,59.00,-9999.00,-9999.00
20150211,32.80,18.00,0.00,8.70,54.00,-9999.00,-9999.00
20150212,30.90,19.70,0.50,8.10,57.00,-9999.00,-9999.00
20150213,30.70,20.00,-9999.00,1.10,66.00,-9999.00,-9999.00
20150214,29.00,21.30,1.50,2.80,78.00,-9999.00,-9999.00
20150215,32.70,19.50,0.00,8.00,68.00,-9999.00,-9999.00
20150216,32.50,22.70,0.00,5.20,68.00,-9999.00,-9999.00
20150217,29.60,21.00,21.30,2.70,79.00,-9999.00,-9999.00
20150218,30.50,22.70,0.10,3.10,77.00,-9999.00,-9999.00
20150219,31.30,22.10,10.20,5.20,74.00,-9999.00,-9999.00
20150220,31.30,22.60,21.90,1.00,78.00,-9999.00,-9999.00
20150221,31.30,22.80,15.20,3.40,75.00,-9999.00,-9999.00
20150222,32.00,22.50,4.20,6.80,78.00,-9999.00,-9999.00
20150223,31.90,21.10,0.00,6.10,82.00,-9999.00,-9999.00
20150224,35.00,22.80,26.80,9.40,66.00,-9999.00,-9999.00
20150225,35.20,22.60,-9999.00,6.40,58.00,-9999.00,-9999.00
20150226,36.20,22.40,0.00,9.50,55.00,-9999.00,-9999.00
20150227,36.40,23.20,0.00,9.90,58.00,-9999.00,-9999.00
20150228,37.20,24.80,5.00,8.00,55.00,-9999.00,-9999.00
20150301,37.20,25.10,0.00,7.30,56.00,-9999.00,-9999.00
20150302,34.50,23.20,0.50,8.50,62.00,-9999.00,-9999.00
20150303,36.80,24.40,6.00,9.30,64.00,-9999.00,-9999.00
20150304,37.50,24.30,10.70,9.40,59.00,-9999.00,-9999.00
20150305,37.40,24.70,10.30,9.10,55.00,-9999.00,-9999.00
20150306,36.70,24.70,0.00,8.40,56.00,-9999.00,-9999.00
20150307,36.70,26.30,0.00,8.00,57.00,-9999.00,-9999.00
20150308,36.80,26.30,0.00,6.80,60.00,-9999.00,-9999.00
20150309,38.00,24.50,13.60,9.90,57.00,-9999.00,-9999.00
20150310,37.10,25.60,0.00,8.40,59.00,-9999.00,-9999.00
20150311,34.60,25.10,91.50,8.90,66.00,-9999.00,-9999.00
20150312,34.80,25.40,1.50,6.50,66.00,-9999.00,-9999.00
20150313,35.10,24.80,1.10,6.80,64.00,-9999.00,-9999.00
20150314,34.10,24.50,-9999.00,4.70,78.00,-9999.00,-9999.00
20150315,35.80,22.80,10.60,9.70,73.00,-9999.00,-9999.00
20150316,37.20,24.30,15.40,9.80,63.00,-9999.00,-9999.00
20150317,36.70,24.60,29.00,9.20,61.00,-9999.00,-9999.00
20150318,36.80,24.70,6.10,9.50,60.00,-9999.00,-9999.00
20150319,37.50,25.60,10.50,9.30,63.00,-9999.00,-9999.00
20150320,38.20,26.30,1.20,8.10,64.00,-9999.00,-9999.00
20150321,29.80,26.60,9.60,1.60,76.00,-9999.00,-9999.00
20150322,33.10,24.60,1.20,6.10,71.00,-9999.00,-9999.00
20150323,33.50,25.40,1.40,4.90,67.00,-9999.00,-9999.00
20150324,29.40,25.20,26.50,0.90,63.00,-9999.00,-9999.00
20150325,32.10,22.00,0.00,4.10,67.00,-9999.00,-9999.00
20150326,31.70,22.60,0.40,5.40,62.00,-9999.00,-9999.00
20150327,33.10,22.30,0.00,9.90,65.00,-9999.00,-9999.00
20150328,34.80,23.10,13.70,8.60,62.00,-9999.00,-9999.00
20150329,33.30,24.80,24.00,2.40,69.00,-9999.00,-9999.00
20150330,29.20,24.10,1.40,1.60,83.00,-9999.00,-9999.00
20150331,35.30,23.10,0.00,7.90,76.00,-9999.00,-9999.00
20150401,-9999.00,-9999.00,2.90,-9999.00,68.00,-9999.00,-9999.00
20150402,38.00,24.10,58.20,10.60,50.00,-9999.00,-9999.00
20150403,38.10,24.20,18.70,10.80,48.00,-9999.00,-9999.00
20150404,38.40,22.60,-9999.00,10.40,48.00,-9999.00,-9999.00
20150405,39.10,25.20,3.00,9.90,47.00,-9999.00,-9999.00
20150406,39.40,26.60,0.60,9.80,50.00,-9999.00,-9999.00
20150407,39.00,27.20,0.00,8.40,56.00,-9999.00,-9999.00
20150408,33.60,25.50,0.00,4.70,65.00,-9999.00,-9999.00
20150409,34.50,25.30,0.00,6.90,60.00,-9999.00,-9999.00
20150410,35.70,25.60,0.00,6.60,63.00,-9999.00,-9999.00
20150411,30.50,23.60,1.80,3.90,71.00,-9999.00,-9999.00
20150412,32.20,22.20,0.10,7.30,67.00,-9999.00,-9999.00
20150413,33.10,21.10,0.40,9.30,46.00,-9999.00,-9999.00
20150414,32.70,19.90,0.00,9.50,38.00,-9999.00,-9999.00
20150415,34.90,20.70,0.00,9.00,44.00,-9999.00,-9999.00
20150416,38.30,21.50,0.00,8.90,45.00,-9999.00,-9999.00
20150417,38.80,24.70,0.00,4.50,49.00,-9999.00,-9999.00
20150418,39.20,27.20,0.00,5.20,50.00,-9999.00,-9999.00
20150419,40.20,26.60,0.00,8.70,49.00,-9999.00,-9999.00
20150420,41.00,27.40,5.20,8.90,49.00,-9999.00,-9999.00
20150421,40.40,27.70,14.60,7.30,46.00,-9999.00,-9999.00
20150422,33.30,25.10,5.90,5.40,66.00,-9999.00,-9999.00
20150423,31.30,21.70,0.40,1.00,80.00,-9999.00,-9999.00
20150424,34.50,24.80,17.70,8.10,68.00,-9999.00,-9999.00
20150425,33.10,25.00,0.00,1.50,71.00,-9999.00,-9999.00
20150426,33.60,24.70,0.00,4.10,68.00,-9999.00,-9999.00
20150427,35.80,25.30,0.00,7.60,66.00,-9999.00,-9999.00
20150428,36.80,25.30,0.00,7.60,72.00,-9999.00,-9999.00
20150429,37.90,24.30,0.00,8.40,69.00,-9999.00,-9999.00
20150430,35.90,25.80,0.00,7.80,68.00,-9999.00,-9999.00
20150501,36.00,24.60,0.00,7.20,73.00,-9999.00,-9999.00
20150502,37.70,25.90,0.00,7.80,67.00,-9999.00,-9999.00
20150503,38.20,25.10,0.00,8.80,69.00,-9999.00,-9999.00
20150504,38.10,25.50,19.90,-9999.00,63.00,-9999.00,-9999.00
20150505,38.70,27.20,48.50,-9999.00,64.00,-9999.00,-9999.00
20150506,37.90,26.40,2.70,-9999.00,68.00,-9999.00,-9999.00
20150507,38.30,25.80,71.70,-9999.00,65.00,-9999.00,-9999.00
20150508,37.40,24.80,0.00,-9999.00,64.00,-9999.00,-9999.00
20150509,37.30,26.60,0.00,-9999.00,70.00,-9999.00,-9999.00
20150510,36.00,24.40,0.00,-9999.00,71.00,-9999.00,-9999.00
20150511,37.60,26.80,0.00,-9999.00,70.00,-9999.00,-9999.00
20150512,35.70,26.50,0.00,-9999.00,73.00,-9999.00,-9999.00
20150513,34.90,25.50,0.00,-9999.00,79.00,-9999.00,-9999.00
20150514,35.70,25.10,0.00,-9999.00,72.00,-9999.00,-9999.00
20150515,36.20,25.40,0.00,-9999.00,67.00,-9999.00,-9999.00
20150516,36.70,26.30,0.00,-9999.00,65.00,-9999.00,-9999.00
20150517,36.90,26.30,0.00,-9999.00,70.00,-9999.00,-9999.00
20150518,35.60,25.50,0.00,-9999.00,82.00,-9999.00,-9999.00
20150519,36.30,25.10,0.00,5.30,76.00,-9999.00,-9999.00
20150520,36.90,25.20,0.00,8.20,63.00,-9999.00,-9999.00
20150521,37.20,27.00,0.00,8.20,60.00,-9999.00,-9999.00
20150522,36.70,26.50,0.00,8.90,60.00,-9999.00,-9999.00
20150523,36.60,26.70,0.00,8.60,60.00,-9999.00,-9999.00
20150524,36.70,27.40,0.00,6.50,65.00,-9999.00,-9999.00
20150525,37.70,26.90,0.00,8.90,59.00,-9999.00,-9999.00
20150526,36.40,27.10,0.00,7.00,68.00,-9999.00,-9999.00
20150527,33.60,25.00,0.00,2.80,80.00,-9999.00,-9999.00
20150528,37.20,24.80,0.00,8.80,70.00,-9999.00,-9999.00
20150529,38.10,26.80,0.00,8.80,62.00,-9999.00,-9999.00
20150530,38.70,27.80,0.00,7.70,60.00,-9999.00,-9999.00
20150531,38.60,27.20,0.00,7.50,60.00,-9999.00,-9999.00
20150601,39.20,24.90,0.00,7.10,69.00,-9999.00,-9999.00
20150602,35.20,24.70,0.00,3.20,84.00,-9999.00,-9999.00
20150603,34.10,22.70,0.00,6.20,80.00,-9999.00,-9999.00
20150604,35.30,23.60,0.00,6.80,74.00,-9999.00,-9999.00
20150605,36.60,26.00,0.00,6.40,68.00,-9999.00,-9999.00
20150606,37.70,26.70,0.00,6.00,63.00,-9999.00,-9999.00
20150607,35.50,25.80,0.00,2.20,75.00,-9999.00,-9999.00
20150608,34.70,24.10,0.00,4.70,83.00,-9999.00,-9999.00
20150609,35.60,23.20,0.00,5.50,85.00,-9999.00,-9999.00
20150610,36.30,24.10,0.00,6.10,73.00,-9999.00,-9999.00
20150611,36.50,26.10,0.00,6.10,68.00,-9999.00,-9999.00
20150612,36.50,25.70,0.00,5.40,67.00,-9999.00,-9999.00
20150613,35.00,25.00,0.00,3.70,76.00,-9999.00,-9999.00
20150614,35.20,24.00,0.00,4.70,76.00,-9999.00,-9999.00
20150615,32.60,23.80,0.00,3.40,81.00,-9999.00,-9999.00
20150616,34.70,25.20,0.00,3.90,77.00,-9999.00,-9999.00
20150617,33.70,24.20,0.00,-9999.00,73.00,-9999.00,-9999.00
20150618,34.90,24.70,0.00,5.20,73.00,-9999.00,-9999.00
20150619,36.20,24.70,0.00,5.00,68.00,-9999.00,-9999.00
20150620,35.60,26.10,0.00,3.00,71.00,-9999.00,-9999.00
20150621,37.70,25.90,0.00,5.70,68.00,-9999.00,-9999.00
20150622,34.10,26.80,0.00,0.90,61.00,-9999.00,-9999.00
20150623,30.40,27.70,0.00,-9999.00,71.00,-9999.00,-9999.00
20150624,30.00,26.00,0.00,0.10,76.00,-9999.00,-9999.00
20150625,31.70,25.10,0.00,0.10,74.00,-9999.00,-9999.00
20150626,34.90,25.00,0.00,3.20,68.00,-9999.00,-9999.00
20150627,35.40,24.90,0.00,3.20,69.00,-9999.00,-9999.00
20150628,36.00,24.60,0.00,5.50,63.00,-9999.00,-9999.00
20150629,37.00,25.50,0.00,5.90,62.00,-9999.00,-9999.00
20150630,37.30,25.50,0.00,6.00,62.00,-9999.00,-9999.00
20150701,39.00,25.80,0.00,6.20,55.00,-9999.00,-9999.00
20150702,39.30,25.90,-9999.00,6.50,54.00,-9999.00,-9999.00
20150703,39.00,26.20,0.00,4.90,52.00,-9999.00,-9999.00
20150704,40.00,26.80,0.00,6.40,55.00,-9999.00,-9999.00
20150705,37.60,26.40,0.00,3.90,57.00,-9999.00,-9999.00
20150706,37.30,26.80,0.00,4.80,69.00,-9999.00,-9999.00
20150707,36.00,26.20,-9999.00,1.90,71.00,-9999.00,-9999.00
20150708,28.20,24.10,0.30,0.20,91.00,-9999.00,-9999.00
20150709,30.80,23.80,0.90,0.80,85.00,-9999.00,-9999.00
20150710,34.50,22.40,0.00,6.80,72.00,-9999.00,-9999.00
20150711,36.30,25.00,0.00,6.50,77.00,-9999.00,-9999.00
20150712,32.00,24.00,0.00,0.20,86.00,-9999.00,-9999.00
20150713,34.90,25.30,0.00,6.30,86.00,-9999.00,-9999.00
20150714,32.40,24.40,0.00,3.70,83.00,-9999.00,-9999.00
20150715,33.20,24.20,0.00,2.10,81.00,-9999.00,-9999.00
20150716,31.70,26.10,0.00,1.10,78.00,-9999.00,-9999.00
20150717,32.90,25.00,0.00,4.40,75.00,-9999.00,-9999.00
20150718,33.40,25.40,0.00,2.90,75.00,-9999.00,-9999.00
20150719,29.20,24.20,0.00,0.10,88.00,-9999.00,-9999.00
20150720,29.80,23.20,0.00,0.30,87.00,-9999.00,-9999.00
20150721,31.80,24.20,0.00,2.20,83.00,-9999.00,-9999.00
20150722,31.50,24.30,0.00,0.40,80.00,-9999.00,-9999.00
20150723,32.20,24.50,0.00,0.30,80.00,-9999.00,-9999.00
20150724,31.30,23.80,0.00,1.00,79.00,-9999.00,-9999.00
20150725,31.20,23.70,0.00,0.50,80.00,-9999.00,-9999.00
20150726,30.40,22.30,0.00,0.10,84.00,-9999.00,-9999.00
20150727,29.70,22.30,0.00,0.30,87.00,-9999.00,-9999.00
20150728,30.30,22.60,0.00,2.50,82.00,-9999.00,-9999.00
20150729,30.50,22.10,0.00,1.50,85.00,-9999.00,-9999.00
20150730,30.70,22.80,0.00,0.70,84.00,-9999.00,-9999.00
20150731,28.50,21.60,0.20,0.00,91.00,-9999.00,-9999.00
20150801,27.50,22.70,0.00,0.00,92.00,-9999.00,-9999.00
20150802,29.50,22.80,0.00,0.30,88.00,-9999.00,-9999.00
20150803,31.70,23.30,0.00,6.20,84.00,-9999.00,-9999.00
20150804,32.20,22.70,0.00,2.90,86.00,-9999.00,-9999.00
20150805,32.50,23.50,0.00,5.00,84.00,-9999.00,-9999.00
20150806,31.80,23.20,0.00,5.80,85.00,-9999.00,-9999.00
20150807,31.10,23.10,0.00,1.30,90.00,-9999.00,-9999.00
20150808,29.70,24.10,0.00,0.80,89.00,-9999.00,-9999.00
20150809,33.70,23.20,0.00,6.90,81.00,-9999.00,-9999.00
20150810,33.40,25.30,0.00,3.60,84.00,-9999.00,-9999.00
20150811,32.70,24.60,0.00,2.80,89.00,-9999.00,-9999.00
20150812,33.40,24.10,0.00,5.40,90.00,-9999.00,-9999.00
20150813,32.50,22.80,0.00,4.80,86.00,-9999.00,-9999.00
20150814,33.40,23.80,0.00,8.00,78.00,-9999.00,-9999.00
20150815,32.30,23.30,0.00,2.30,79.00,-9999.00,-9999.00
20150816,33.70,23.60,0.00,8.60,81.00,-9999.00,-9999.00
20150817,35.10,24.90,0.00,6.90,85.00,-9999.00,-9999.00
20150818,35.40,23.40,0.00,8.70,75.00,-9999.00,-9999.00
20150819,35.70,24.50,0.00,9.00,69.00,-9999.00,-9999.00
20150820,35.60,25.30,0.00,7.20,75.00,-9999.00,-9999.00
20150821,34.10,23.30,0.00,7.10,83.00,-9999.00,-9999.00
20150822,-9999.00,-9999.00,2.20,-9999.00,77.00,-9999.00,-9999.00
20150823,35.00,24.80,2.20,7.80,80.00,-9999.00,-9999.00
20150824,34.80,24.50,0.00,6.90,77.00,-9999.00,-9999.00
20150825,34.80,24.90,0.00,8.70,70.00,-9999.00,-9999.00
20150826,31.70,24.30,0.00,1.10,86.00,-9999.00,-9999.00
20150827,29.40,22.90,0.00,0.30,87.00,-9999.00,-9999.00
20150828,33.00,23.60,0.00,4.40,80.00,-9999.00,-9999.00
20150829,34.80,25.30,0.00,7.20,78.00,-9999.00,-9999.00
20150830,34.20,25.50,0.00,5.40,85.00,-9999.00,-9999.00
20150831,28.20,24.90,0.00,0.00,88.00,-9999.00,-9999.00
20150901,30.00,23.70,0.00,0.20,86.00,-9999.00,-9999.00
20150902,31.20,24.00,-9999.00,0.40,86.00,-9999.00,-9999.00
20150903,31.00,24.20,3.90,2.00,91.00,-9999.00,-9999.00
20150904,33.40,24.80,0.00,5.60,84.00,-9999.00,-9999.00
20150905,32.40,23.70,0.00,4.20,84.00,-9999.00,-9999.00
20150906,35.20,23.30,0.00,10.00,79.00,-9999.00,-9999.00
20150907,33.90,23.80,0.00,9.10,81.00,-9999.00,-9999.00
20150908,35.20,24.80,0.00,9.70,76.00,-9999.00,-9999.00
20150909,32.60,25.30,0.00,5.40,81.00,-9999.00,-9999.00
20150910,32.20,23.60,1.20,5.90,82.00,-9999.00,-9999.00
20150911,31.10,24.30,-9999.00,3.70,86.00,-9999.00,-9999.00
20150912,30.50,24.00,0.80,2.00,88.00,-9999.00,-9999.00
20150913,31.50,24.40,0.70,5.60,83.00,-9999.00,-9999.00
20150914,32.00,25.00,0.80,4.50,78.00,-9999.00,-9999.00
20150915,28.00,24.00,0.00,0.00,88.00,-9999.00,-9999.00
20150916,30.40,24.80,3.50,4.00,82.00,-9999.00,-9999.00
20150917,30.00,24.10,0.00,3.30,87.00,-9999.00,-9999.00
20150918,30.30,23.00,0.00,3.00,84.00,-9999.00,-9999.00
20150919,33.50,23.90,2.40,10.40,80.00,-9999.00,-9999.00
20150920,35.30,24.90,-9999.00,10.50,75.00,-9999.00,-9999.00
20150921,34.50,25.50,26.90,6.30,79.00,-9999.00,-9999.00
20150922,31.10,24.10,0.00,0.70,86.00,-9999.00,-9999.00
20150923,33.50,24.20,0.00,8.30,78.00,-9999.00,-9999.00
20150924,32.50,24.60,0.00,7.40,82.00,-9999.00,-9999.00
20150925,33.20,24.50,0.90,7.10,81.00,-9999.00,-9999.00
20150926,34.50,25.20,3.30,6.90,82.00,-9999.00,-9999.00
20150927,31.30,25.00,0.00,3.30,86.00,-9999.00,-9999.00
20150928,32.30,24.30,0.00,4.10,86.00,-9999.00,-9999.00
20150929,33.70,24.80,0.00,10.50,79.00,-9999.00,-9999.00
20150930,33.90,25.20,0.00,6.90,88.00,-9999.00,-9999.00
20151001,32.40,23.30,0.00,8.10,83.00,-9999.00,-9999.00
20151002,31.40,24.40,0.00,2.00,86.00,-9999.00,-9999.00
20151003,31.70,22.60,0.00,5.30,83.00,-9999.00,-9999.00
20151004,30.30,23.80,0.00,3.50,86.00,-9999.00,-9999.00
20151005,29.00,23.50,0.00,3.40,86.00,-9999.00,-9999.00
20151006,31.20,24.20,0.00,1.00,87.00,-9999.00,-9999.00
20151007,29.00,24.40,0.00,0.30,93.00,-9999.00,-9999.00
20151008,28.00,23.60,0.00,0.30,93.00,-9999.00,-9999.00
20151009,29.40,23.80,0.00,3.00,94.00,-9999.00,-9999.00
20151010,32.30,23.60,0.00,2.60,87.00,-9999.00,-9999.00
20151011,24.40,21.10,20.20,0.00,90.00,-9999.00,-9999.00
20151012,28.30,20.60,0.00,6.60,75.00,-9999.00,-9999.00
20151013,31.00,21.70,0.00,8.70,65.00,-9999.00,-9999.00
20151014,31.30,22.60,-9999.00,8.80,73.00,-9999.00,-9999.00
20151015,29.70,23.40,3.20,3.20,78.00,-9999.00,-9999.00
20151016,31.70,23.10,0.00,9.40,75.00,-9999.00,-9999.00
20151017,32.10,22.80,0.00,9.70,71.00,-9999.00,-9999.00
20151018,31.80,22.60,0.00,9.70,71.00,-9999.00,-9999.00
20151019,32.50,22.70,1.50,10.30,72.00,-9999.00,-9999.00
20151020,32.90,23.20,10.10,8.70,71.00,-9999.00,-9999.00
20151021,32.80,24.30,1.80,6.90,72.00,-9999.00,-9999.00
20151022,32.80,23.50,0.00,8.60,74.00,-9999.00,-9999.00
20151023,32.20,24.00,0.00,9.20,68.00,-9999.00,-9999.00
20151024,32.40,22.80,0.20,9.00,63.00,-9999.00,-9999.00
20151025,31.60,21.90,0.00,8.60,69.00,-9999.00,-9999.00
20151026,32.40,22.80,0.00,8.50,66.00,-9999.00,-9999.00
20151027,33.80,23.90,0.00,9.30,66.00,-9999.00,-9999.00
20151028,33.80,23.50,0.00,9.30,68.00,-9999.00,-9999.00
20151029,33.80,24.30,0.00,8.20,72.00,-9999.00,-9999.00
20151030,33.70,23.80,27.70,9.20,69.00,-9999.00,-9999.00
20151031,33.70,23.40,0.00,9.10,65.00,-9999.00,-9999.00
20151101,31.80,23.50,3.30,6.30,72.00,-9999.00,-9999.00
20151102,30.00,21.30,0.00,4.60,70.00,-9999.00,-9999.00
20151103,31.70,21.30,3.50,8.80,69.00,-9999.00,-9999.00
20151104,32.40,21.60,21.50,8.90,67.00,-9999.00,-9999.00
20151105,33.50,23.20,18.60,8.50,67.00,-9999.00,-9999.00
20151106,31.10,22.90,2.10,4.00,78.00,-9999.00,-9999.00
20151107,29.70,23.50,0.00,0.50,85.00,-9999.00,-9999.00
20151108,33.90,23.60,0.00,8.30,76.00,-9999.00,-9999.00
20151109,33.80,24.60,6.70,8.60,73.00,-9999.00,-9999.00
20151110,33.80,23.90,7.50,8.40,68.00,-9999.00,-9999.00
20151111,34.40,22.10,44.70,8.40,70.00,-9999.00,-9999.00
20151112,34.20,23.60,9.70,6.80,72.00,-9999.00,-9999.00
20151113,35.00,24.70,15.40,6.30,74.00,-9999.00,-9999.00
20151114,32.40,24.50,3.30,3.70,85.00,-9999.00,-9999.00
20151115,34.50,23.80,0.00,7.20,76.00,-9999.00,-9999.00
20151116,35.60,24.00,0.00,8.00,74.00,-9999.00,-9999.00
20151117,35.60,24.50,0.00,7.90,74.00,-9999.00,-9999.00
20151118,35.50,25.00,5.00,8.40,71.00,-9999.00,-9999.00
20151119,34.10,23.60,0.40,8.40,70.00,-9999.00,-9999.00
20151120,33.60,23.80,13.20,8.30,67.00,-9999.00,-9999.00
20151121,32.90,22.30,0.00,8.30,69.00,-9999.00,-9999.00
20151122,33.30,22.30,0.00,7.80,67.00,-9999.00,-9999.00
20151123,33.10,22.30,-9999.00,7.10,71.00,-9999.00,-9999.00
20151124,33.50,22.70,0.00,7.90,68.00,-9999.00,-9999.00
20151125,33.20,22.40,2.60,8.20,68.00,-9999.00,-9999.00
20151126,32.20,21.40,0.00,8.10,72.00,-9999.00,-9999.00
20151127,31.70,20.10,0.00,7.90,67.00,-9999.00,-9999.00
20151128,31.70,20.10,5.70,7.00,70.00,-9999.00,-9999.00
20151129,32.30,21.80,0.60,7.80,70.00,-9999.00,-9999.00
20151130,32.50,21.70,0.00,7.30,69.00,-9999.00,-9999.00
20151201,34.10,22.00,0.00,7.30,71.00,-9999.00,-9999.00
20151202,35.30,23.30,0.90,8.20,68.00,-9999.00,-9999.00
20151203,33.50,24.30,5.50,4.70,72.00,-9999.00,-9999.00
20151204,32.80,23.20,8.50,7.50,70.00,-9999.00,-9999.00
20151205,29.10,23.20,0.20,0.80,78.00,-9999.00,-9999.00
20151206,29.80,20.40,61.80,2.40,74.00,-9999.00,-9999.00
20151207,29.50,19.50,1.70,7.50,64.00,-9999.00,-9999.00
20151208,29.70,18.10,0.90,6.40,65.00,-9999.00,-9999.00
20151209,32.50,19.80,10.00,7.70,66.00,-9999.00,-9999.00
20151210,32.70,20.60,30.80,7.90,66.00,-9999.00,-9999.00
20151211,33.20,20.60,0.00,8.20,63.00,-9999.00,-9999.00
20151212,34.10,20.00,-9999.00,8.20,63.00,-9999.00,-9999.00
20151213,34.50,20.60,10.00,7.80,57.00,-9999.00,-9999.00
20151214,34.30,21.70,1.20,7.90,62.00,-9999.00,-9999.00
20151215,33.50,22.40,0.00,7.40,65.00,-9999.00,-9999.00
20151216,30.10,20.80,0.00,9.10,63.00,-9999.00,-9999.00
20151217,25.30,18.30,0.00,3.20,59.00,-9999.00,-9999.00
20151218,26.90,14.00,1.00,8.10,66.00,-9999.00,-9999.00
20151219,29.10,16.30,1.40,6.70,67.00,-9999.00,-9999.00
20151220,28.60,17.40,0.20,6.20,66.00,-9999.00,-9999.00
20151221,30.60,17.60,9.00,8.20,64.00,-9999.00,-9999.00
20151222,30.90,21.70,49.30,3.70,63.00,-9999.00,-9999.00
20151223,31.70,24.20,1.60,1.60,68.00,-9999.00,-9999.00
20151224,34.90,22.60,4.20,8.20,67.00,-9999.00,-9999.00
20151225,35.10,23.90,41.70,8.10,65.00,-9999.00,-9999.00
20151226,33.70,20.20,20.80,6.20,71.00,-9999.00,-9999.00
20151227,31.50,21.10,1.90,7.70,71.00,-9999.00,-9999.00
20151228,31.40,21.10,-9999.00,8.30,64.00,-9999.00,-9999.00
20151229,31.90,18.80,0.10,8.20,69.00,-9999.00,-9999.00
20151230,31.60,20.10,0.90,7.30,69.00,-9999.00,-9999.00
20151231,30.40,18.40,0.00,7.80,62.00,-9999.00,-9999.00
20160101,30.00,17.00,0.10,8.10,67.00,-9999.00,-9999.00
20160102,31.20,18.10,0.20,8.10,67.00,-9999.00,-9999.00
20160103,31.50,18.10,0.00,7.80,64.00,-9999.00,-9999.00
20160104,33.70,17.40,0.00,7.90,64.00,-9999.00,-9999.00
20160105,34.30,19.50,3.30,5.20,54.00,-9999.00,-9999.00
20160106,33.20,18.90,3.20,6.70,60.00,-9999.00,-9999.00
20160107,31.70,19.90,0.00,5.20,70.00,-9999.00,-9999.00
20160108,32.60,20.20,7.00,6.40,72.00,-9999.00,-9999.00
20160109,30.20,21.00,9.00,2.30,78.00,-9999.00,-9999.00
20160110,31.20,21.90,13.80,4.50,78.00,-9999.00,-9999.00
20160111,32.40,19.20,11.10,7.50,62.00,-9999.00,-9999.00
20160112,31.50,19.10,1.70,5.80,64.00,-9999.00,-9999.00
20160113,31.40,20.90,2.30,6.10,73.00,-9999.00,-9999.00
20160114,32.30,21.90,-9999.00,7.00,77.00,-9999.00,-9999.00
20160115,33.80,22.30,14.80,6.30,70.00,-9999.00,-9999.00
20160116,34.90,22.40,6.20,6.10,71.00,-9999.00,-9999.00
20160117,35.70,23.00,27.50,7.30,68.00,-9999.00,-9999.00
20160118,33.70,21.20,0.20,5.90,68.00,-9999.00,-9999.00
20160119,32.10,22.10,0.00,5.20,80.00,-9999.00,-9999.00
20160120,30.70,21.50,26.20,4.00,81.00,-9999.00,-9999.00
20160121,34.30,23.30,91.40,7.50,75.00,-9999.00,-9999.00
20160122,35.50,23.90,75.90,7.20,75.00,-9999.00,-9999.00
20160123,33.20,24.00,20.30,5.70,80.00,-9999.00,-9999.00
20160124,19.10,15.90,2.80,-9999.00,85.00,-9999.00,-9999.00
