stn_name,stncode,year,month,dday,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
ROI ET,405201,1990,04,29,36.2,23.4,28,9.8,73,7,29.8
ROI ET,405201,1990,04,30,34.9,24,0,8,74,5.3,29.4
ROI ET,405201,1990,05,01,37.7,25.6,0,10.9,65,5.3,31.6
ROI ET,405201,1990,05,02,37.4,26.6,0,10.4,60,6.2,32
ROI ET,405201,1990,05,03,37.8,26.1,0,11.5,55,7.8,31.9
ROI ET,405201,1990,05,04,37.6,23.7,0,8.1,66,5,30.6
ROI ET,405201,1990,05,05,25.4,21.5,4.3,1,79,1.5,23.4
ROI ET,405201,1990,05,06,33.1,21.7,0,7.7,72,4.8,27.4
ROI ET,405201,1990,05,07,35.6,24.4,0,10.7,64,5.4,30
ROI ET,405201,1990,05,08,35.3,25.2,0,7.8,67,6.3,30.2
ROI ET,405201,1990,05,09,33.2,23.2,28.4,1.7,78,4.2,28.2
ROI ET,405201,1990,05,10,34,23.2,0.5,9.5,78,4,28.6
ROI ET,405201,1990,05,11,32,25,0,4.9,79,4.3,28.5
ROI ET,405201,1990,05,12,34.2,23.7,12,6.4,83,6.1,28.9
ROI ET,405201,1990,05,13,33.2,23.6,0,9.1,80,3.7,28.4
ROI ET,405201,1990,05,14,34.6,23.9,0,11.2,71,4,29.2
ROI ET,405201,1990,05,15,35,25.6,0,11.2,68,6,30.3
ROI ET,405201,1990,05,16,34.6,25.8,0,7.5,67,4,30.2
ROI ET,405201,1990,05,17,35.7,24.9,20.2,9.3,74,7.6,30.3
ROI ET,405201,1990,05,18,32,22.8,5.8,8.3,75,5.1,27.4
ROI ET,405201,1990,05,19,33,24.4,0,7.9,79,3.9,28.7
ROI ET,405201,1990,05,20,33.9,25.2,6,7.5,75,4.6,29.5
ROI ET,405201,1990,05,21,31.8,24.8,1.2,6.7,79,5,28.3
ROI ET,405201,1990,05,22,33,24.8,0.4,3.7,79,1.6,28.9
ROI ET,405201,1990,05,23,32.5,24,13.5,5.9,78,3.7,28.2
ROI ET,405201,1990,05,24,31.8,24.8,1.9,5,81,4.1,28.3
ROI ET,405201,1990,05,25,31.5,24,2.1,5.5,74,3.9,27.7
ROI ET,405201,1990,05,26,32.3,23.1,0,6.6,72,5.9,27.7
ROI ET,405201,1990,05,27,33,25.5,0,7.7,78,3.8,29.2
ROI ET,405201,1990,05,28,33.9,25,0.3,11.2,73,4.1,29.4
ROI ET,405201,1990,05,29,33.4,25.7,0,6.5,76,4.7,29.5
ROI ET,405201,1990,05,30,34,25.7,0,9.1,74,5.5,29.8
ROI ET,405201,1990,05,31,33.8,25.5,0,8.8,72,3.7,29.6
ROI ET,405201,1990,06,01,34.1,25.8,0,7.2,71,5.9,29.9
ROI ET,405201,1990,06,02,33,24.7,11.2,2.2,73,2.5,28.8
ROI ET,405201,1990,06,03,30.5,24.7,0.4,0.2,85,1.1,27.6
ROI ET,405201,1990,06,04,32.1,25.7,1.4,0.1,82,2.9,28.9
ROI ET,405201,1990,06,05,32,24.8,11.1,2.2,79,2.7,28.4
ROI ET,405201,1990,06,06,35.1,24.8,0,10.1,77,5.1,29.9
ROI ET,405201,1990,06,07,34,24.7,0,5.8,75,3.8,29.3
ROI ET,405201,1990,06,08,35,25,0,9.1,70,5.9,30
ROI ET,405201,1990,06,09,32.2,23.4,26.2,1.6,84,3.5,27.8
ROI ET,405201,1990,06,10,30.8,23.4,1.4,2.2,86,1.1,27.1
ROI ET,405201,1990,06,11,32.9,24.6,2.7,6.6,79,3.6,28.7
ROI ET,405201,1990,06,12,33,23.9,9.3,7.4,78,4,28.4
ROI ET,405201,1990,06,13,33.2,23,0,4.4,75,5,28.1
ROI ET,405201,1990,06,14,33.4,26.2,0,3.7,64,4.8,29.8
ROI ET,405201,1990,06,15,34.7,26.6,1.3,9,67,4.9,30.6
ROI ET,405201,1990,06,16,33.3,26,0,4.2,66,5.4,29.6
ROI ET,405201,1990,06,17,32.6,26,0,4.6,64,5.1,29.3
ROI ET,405201,1990,06,18,31.5,26.4,0.2,1,64,3.5,28.9
ROI ET,405201,1990,06,19,33,25.7,0,1.7,67,4.5,29.3
ROI ET,405201,1990,06,20,34.4,26.2,0.3,6.2,68,5.3,30.3
ROI ET,405201,1990,06,21,31.5,26.2,11.5,4.1,82,1.8,28.8
ROI ET,405201,1990,06,22,34.5,25.3,0,6.4,76,3.5,29.9
ROI ET,405201,1990,06,23,34.7,25.7,0.2,5.9,71,4.5,30.2
ROI ET,405201,1990,06,24,34.8,25.6,17.9,4.8,73,5.8,30.2
ROI ET,405201,1990,06,25,32.5,23,13.1,4.8,85,3.7,27.7
ROI ET,405201,1990,06,26,32.8,23,0.3,5.2,80,4.5,27.9
ROI ET,405201,1990,06,27,31.5,25.4,23.8,0,77,2.9,28.4
ROI ET,405201,1990,06,28,27.8,23,1,0,88,1.4,25.4
ROI ET,405201,1990,06,29,31.5,24.4,0,2.3,76,4.5,27.9
ROI ET,405201,1990,06,30,33.6,24.4,0,10,71,4.7,29
ROI ET,405201,1990,07,01,32.1,25,0,5.6,72,5,28.5
ROI ET,405201,1990,07,02,30,25,0,0,75,2.6,27.5
ROI ET,405201,1990,07,03,31,25.1,0.1,0,79,3,28
ROI ET,405201,1990,07,04,31.2,25,0,2.5,81,1.8,28.1
ROI ET,405201,1990,07,05,32.6,23.8,4.5,1.1,78,4.3,28.2
ROI ET,405201,1990,07,06,31,23.6,15.1,4.6,81,4,27.3
ROI ET,405201,1990,07,07,33.9,23.4,29.7,9.8,77,6.2,28.6
ROI ET,405201,1990,07,08,33.2,24.2,0,8.8,76,4.6,28.7
ROI ET,405201,1990,07,09,33.4,26,0,7.2,73,4,29.7
ROI ET,405201,1990,07,10,33.2,25,0,9.4,76,4.7,29.1
ROI ET,405201,1990,07,11,33,25.8,0,8.7,71,7.1,29.4
ROI ET,405201,1990,07,12,34.4,26.2,0,10.8,66,5.6,30.3
ROI ET,405201,1990,07,13,34.4,26.4,5.1,7.6,73,5.2,30.4
ROI ET,405201,1990,07,14,32,24.7,0.3,4.7,79,4.1,28.3
ROI ET,405201,1990,07,15,32.7,23.5,7.9,5.5,78,4.7,28.1
ROI ET,405201,1990,07,16,32.7,23.5,0,10.7,75,4.7,28.1
ROI ET,405201,1990,07,17,34.7,25.3,0,11.1,66,7.3,30
ROI ET,405201,1990,07,18,34.4,25.2,2,8.7,73,3.7,29.8
ROI ET,405201,1990,07,19,32.1,24.7,3.3,1.2,77,3.3,28.4
ROI ET,405201,1990,07,20,28.9,24.4,11.4,0,85,3,26.6
ROI ET,405201,1990,07,21,27.8,22.6,0,0.1,85,1.8,25.2
ROI ET,405201,1990,07,22,29.6,24,0.5,0,82,2.2,26.8
ROI ET,405201,1990,07,23,28.9,23.4,15,0,86,3.5,26.1
ROI ET,405201,1990,07,24,30,23,4.5,3.7,87,1.3,26.5
ROI ET,405201,1990,07,25,32.7,25.5,0,8.5,75,4.5,29.1
ROI ET,405201,1990,07,26,33.3,25.5,0,8.1,70,6.9,29.4
ROI ET,405201,1990,07,27,33.6,26,6.3,7.2,74,3.7,29.8
ROI ET,405201,1990,07,28,34.2,25.2,0,7.9,79,4.5,29.7
ROI ET,405201,1990,07,29,30.7,25.3,1.1,0,81,2.9,28
ROI ET,405201,1990,07,30,29.2,23.6,35.8,0.3,87,1.3,26.4
ROI ET,405201,1990,07,31,32.1,22.9,45.4,7.2,84,2.3,27.5
ROI ET,405201,1990,08,01,30.8,23.5,0,2.8,86,3.5,27.1
ROI ET,405201,1990,08,02,32.7,25.8,0,2.8,81,2.5,29.2
ROI ET,405201,1990,08,03,33.5,26.4,16.1,5.4,78,7.6,29.9
ROI ET,405201,1990,08,04,29.3,23.3,41.2,0.3,88,3,26.3
ROI ET,405201,1990,08,05,29.7,23.5,17.2,0.8,91,4.6,26.6
ROI ET,405201,1990,08,06,33.4,23.6,2.4,5.4,82,4.8,28.5
ROI ET,405201,1990,08,07,32.4,24.2,12.1,9.8,79,5.2,28.3
ROI ET,405201,1990,08,08,33,23.7,0,10.1,80,3.4,28.3
ROI ET,405201,1990,08,09,33.5,26.3,0.5,9.6,75,3.6,29.9
ROI ET,405201,1990,08,10,33.4,26.3,0,11.2,73,6,29.8
ROI ET,405201,1990,08,11,32,24.6,5.8,6.8,78,3.9,28.3
ROI ET,405201,1990,08,12,33.3,24.4,0,8.2,79,4.6,28.8
ROI ET,405201,1990,08,13,33.3,24,29.5,8.6,79,6.6,28.6
ROI ET,405201,1990,08,14,32.4,23.5,0,9.8,82,3.8,27.9
ROI ET,405201,1990,08,15,33.2,25.5,0,10.7,75,6.7,29.3
ROI ET,405201,1990,08,16,34,25,9.2,6.5,79,3.3,29.5
ROI ET,405201,1990,08,17,33.8,25.3,6.7,8.4,79,4.3,29.5
ROI ET,405201,1990,08,18,32.7,24.8,0.2,8.4,76,6.2,28.7
ROI ET,405201,1990,08,19,31.7,25.4,0,6.2,77,4.1,28.5
ROI ET,405201,1990,08,20,30.6,25,0.6,4.6,75,3.1,27.8
ROI ET,405201,1990,08,21,32.5,25.3,0,7.9,72,4.8,28.9
ROI ET,405201,1990,08,22,32.9,26.1,0,4.2,72,3.1,29.5
ROI ET,405201,1990,08,23,34,26.6,13.1,10.1,76,7.1,30.3
ROI ET,405201,1990,08,24,32.7,23.9,3.4,7.6,81,3.5,28.3
ROI ET,405201,1990,08,25,30.8,23.8,18.7,1.5,87,3.2,27.3
ROI ET,405201,1990,08,26,30.2,23.5,3.8,4.1,85,2.8,26.8
ROI ET,405201,1990,08,27,31.4,24.5,0,3.2,77,1.4,27.9
ROI ET,405201,1990,08,28,32.2,24.8,35.2,4.3,79,4,28.5
ROI ET,405201,1990,08,29,27.7,22.4,15.4,0,89,4.5,25
ROI ET,405201,1990,08,30,29.6,23.4,0.1,5.2,84,1.5,26.5
ROI ET,405201,1990,08,31,31.5,25.1,0,6.4,80,5.2,28.3
ROI ET,405201,1990,09,01,32.4,25.4,0,9.8,79,3.2,28.9
ROI ET,405201,1990,09,02,33.8,22.6,50.8,9.9,75,4,28.2
ROI ET,405201,1990,09,03,29.1,22.3,0,5.4,86,5.8,25.7
ROI ET,405201,1990,09,04,31.8,24.4,1.8,9.6,78,3.9,28.1
ROI ET,405201,1990,09,05,31.8,23.8,0,8.7,78,4.3,27.8
ROI ET,405201,1990,09,06,32,25.5,1,6.1,79,2.2,28.7
ROI ET,405201,1990,09,07,31.1,25.3,4.6,6.3,83,3.9,28.2
ROI ET,405201,1990,09,08,33.3,24,25.8,6.1,86,4.2,28.6
ROI ET,405201,1990,09,09,30.2,23.7,3.4,3.6,87,4.2,26.9
ROI ET,405201,1990,09,10,32.3,24.6,0,9.8,79,4.4,28.4
ROI ET,405201,1990,09,11,31.4,24.2,15.5,5.9,83,4.1,27.8
ROI ET,405201,1990,09,12,29.1,23.8,0,0.1,84,2.4,26.4
ROI ET,405201,1990,09,13,31.7,24.8,0.9,7,77,2.9,28.2
ROI ET,405201,1990,09,14,32,25.7,23.8,6.5,81,6,28.8
ROI ET,405201,1990,09,15,31,23.7,0.3,6.6,85,4.2,27.3
ROI ET,405201,1990,09,16,31.7,23,21,8,79,4.4,27.3
ROI ET,405201,1990,09,17,31.9,23,20.7,8.1,89,5.1,27.4
ROI ET,405201,1990,09,18,31.9,24.5,0,7.8,74,6.2,28.2
ROI ET,405201,1990,09,19,30.3,25.9,0.7,0,75,2.1,28.1
ROI ET,405201,1990,09,20,30.2,25.5,0,1,84,1.8,27.8
ROI ET,405201,1990,09,21,31.5,25.5,29.8,5,83,4,28.5
ROI ET,405201,1990,09,22,31.3,23.5,0,4.6,85,3.9,27.4
ROI ET,405201,1990,09,23,31.2,26,4.2,5.7,86,2,28.6
ROI ET,405201,1990,09,24,32.7,25.2,29.6,6.5,83,4.2,28.9
ROI ET,405201,1990,09,25,30.5,23.6,0,7.5,82,2.7,27
ROI ET,405201,1990,09,26,31.7,24.4,35.6,9.8,77,6.4,28
ROI ET,405201,1990,09,27,31.1,23.9,0.5,8.1,83,4,27.5
ROI ET,405201,1990,09,28,32,24.6,13.2,8.7,80,5.2,28.3
ROI ET,405201,1990,09,29,30,22.7,0,7.3,82,3.1,26.3
ROI ET,405201,1990,09,30,31.7,25.3,0,9.5,78,5.5,28.5
ROI ET,405201,1990,10,01,31.6,24.6,0,9.9,76,3.4,28.1
ROI ET,405201,1990,10,02,31.9,24.8,7.4,9.8,75,5.3,28.3
ROI ET,405201,1990,10,03,31.2,25.4,1.1,4.2,79,6.7,28.3
ROI ET,405201,1990,10,04,29.5,24.2,0.9,2.8,79,1.1,26.8
ROI ET,405201,1990,10,05,30.3,23.3,7,6.6,87,3.7,26.8
ROI ET,405201,1990,10,06,31.4,23.1,2.1,8.3,82,3.5,27.2
ROI ET,405201,1990,10,07,29.4,24.3,10,1.9,91,1,26.8
ROI ET,405201,1990,10,08,30.6,24,12.7,6.2,88,4.5,27.3
ROI ET,405201,1990,10,09,30.7,23.8,0,5.8,78,5,27.2
ROI ET,405201,1990,10,10,30.9,22.5,0,10.1,70,3,26.7
ROI ET,405201,1990,10,11,30.5,23.4,0,10.1,69,6.5,26.9
ROI ET,405201,1990,10,12,30.6,21.6,0,10.1,70,4.3,26.1
ROI ET,405201,1990,10,13,29,20.6,0,3.8,73,3.4,24.8
ROI ET,405201,1990,10,14,29.1,22.1,0,0.3,73,2.1,25.6
ROI ET,405201,1990,10,15,28.1,23.5,8,0.6,78,2.8,25.8
ROI ET,405201,1990,10,16,29.8,23,0,2.6,79,2.2,26.4
ROI ET,405201,1990,10,17,30.4,23.5,0,7.7,77,3.5,26.9
ROI ET,405201,1990,10,18,30.5,24,5.8,3,79,5,27.2
ROI ET,405201,1990,10,19,28.4,23.3,12.8,1.1,89,1.6,25.8
ROI ET,405201,1990,10,20,29.5,23.8,31.5,7.5,88,5.2,26.6
ROI ET,405201,1990,10,21,32.1,23.5,0,10.9,82,2.1,27.8
ROI ET,405201,1990,10,22,32.6,25.2,0,11,78,3.7,28.9
ROI ET,405201,1990,10,23,32.1,24.4,0,10.8,77,5.8,28.2
ROI ET,405201,1990,10,24,32.9,24,5,7,80,2.6,28.4
ROI ET,405201,1990,10,25,31.1,24.1,0,11.2,77,6.8,27.6
ROI ET,405201,1990,10,26,30,21.6,0,8,73,3.2,25.8
ROI ET,405201,1990,10,27,30.2,21.7,0,9.8,74,3.7,25.9
ROI ET,405201,1990,10,28,30.4,21.8,0,9.2,75,5.7,26.1
ROI ET,405201,1990,10,29,31.5,22.5,0,10.7,72,3.4,27
ROI ET,405201,1990,10,30,31.2,22.2,0,10.9,71,5,26.7
ROI ET,405201,1990,10,31,31.3,21.6,0,10.8,74,5.5,26.4
ROI ET,405201,1990,11,01,31.4,22.3,0,11.1,76,2.9,26.8
ROI ET,405201,1990,11,02,32.4,22.8,0,11,77,4,27.6
ROI ET,405201,1990,11,03,33,24.2,0,10.4,76,3.9,28.6
ROI ET,405201,1990,11,04,33.6,24.6,0,10.1,75,3.5,29.1
ROI ET,405201,1990,11,05,33.4,25.4,0,10.5,74,3.9,29.4
ROI ET,405201,1990,11,06,31.4,25.7,0.8,3.2,81,2.9,28.5
ROI ET,405201,1990,11,07,31,23.5,0,3,83,1.1,27.2
ROI ET,405201,1990,11,08,32.5,23.8,20.4,8.1,81,3.7,28.1
ROI ET,405201,1990,11,09,27.7,20.5,7.5,0.9,87,6.5,24.1
ROI ET,405201,1990,11,10,25.7,18.4,0,9.1,63,2.2,22
ROI ET,405201,1990,11,11,27,16.3,0,11,64,3.9,21.6
ROI ET,405201,1990,11,12,27.7,17.6,0.4,4.8,70,3.2,22.6
ROI ET,405201,1990,11,13,28.1,20.4,0,5.6,70,3.7,24.2
ROI ET,405201,1990,11,14,29.1,20.5,0,8.6,65,4.8,24.8
ROI ET,405201,1990,11,15,28.3,17.2,0,2.8,67,2.2,22.7
ROI ET,405201,1990,11,16,30.8,19,0,10.9,64,3.3,24.9
ROI ET,405201,1990,11,17,31.8,20.5,0,10.7,72,3.1,26.1
ROI ET,405201,1990,11,18,32.8,22,0,10.7,71,4.3,27.4
ROI ET,405201,1990,11,19,32.5,21.4,0,10.6,74,2.3,26.9
ROI ET,405201,1990,11,20,32.2,21.5,0,10.9,71,5.9,26.8
ROI ET,405201,1990,11,21,29.2,22.4,0,1.6,71,3.8,25.8
ROI ET,405201,1990,11,22,30,20.7,0,7.1,67,5.4,25.3
ROI ET,405201,1990,11,23,30.8,20,0,9.1,69,5.7,25.4
ROI ET,405201,1990,11,24,31,20.6,0,10.9,67,6.4,25.8
ROI ET,405201,1990,11,25,28.7,20.2,0,5.1,71,3.3,24.4
ROI ET,405201,1990,11,26,29.1,19.7,0,10.2,64,3.7,24.4
ROI ET,405201,1990,11,27,28.6,17.8,0,10,68,4.5,23.2
ROI ET,405201,1990,11,28,28.9,17.5,0,10.6,69,2.4,23.2
ROI ET,405201,1990,11,29,29.3,17.2,0,10.4,72,3.5,23.2
ROI ET,405201,1990,11,30,29.7,18.5,0,10.6,68,5.4,24.1
ROI ET,405201,1990,12,01,24.9,17.5,0,6.9,61,3.1,21.2
ROI ET,405201,1990,12,02,24.7,13.7,0,10.2,61,4.4,19.2
ROI ET,405201,1990,12,03,24.9,13.8,0,10.5,60,5,19.3
ROI ET,405201,1990,12,04,25.5,14.2,0,10.7,60,3,19.8
ROI ET,405201,1990,12,05,25,12.5,0,10.8,60,3.2,18.7
ROI ET,405201,1990,12,06,26.3,13.3,0,10.8,60,4,19.8
ROI ET,405201,1990,12,07,28.1,15,0,10.7,64,3.1,21.5
ROI ET,405201,1990,12,08,29,16.8,0,10.7,68,2.5,22.9
ROI ET,405201,1990,12,09,29.7,17.6,0,10.7,70,5.7,23.6
ROI ET,405201,1990,12,10,30.5,17.6,0,10.3,69,2.1,24
ROI ET,405201,1990,12,11,31,19.3,0,8.5,70,3,25.1
ROI ET,405201,1990,12,12,31.3,19.7,0,10,68,3.6,25.5
ROI ET,405201,1990,12,13,31.5,19.2,0,8.3,70,3,25.3
ROI ET,405201,1990,12,14,31.2,19.5,0,8.6,68,4.1,25.3
ROI ET,405201,1990,12,15,31.2,19.5,0,7.6,67,4.8,25.3
ROI ET,405201,1990,12,16,30.3,19,0,7.2,66,3.3,24.6
ROI ET,405201,1990,12,17,30.2,18.2,0,6.2,68,3.5,24.2
ROI ET,405201,1990,12,18,30.7,19,0,6.7,68,4.3,24.8
ROI ET,405201,1990,12,19,31,18,0,6.7,68,2.8,24.5
ROI ET,405201,1990,12,20,31.8,18.4,0,6.5,69,3.7,25.1
ROI ET,405201,1990,12,21,31.3,19.3,0,6.3,65,5,25.3
ROI ET,405201,1990,12,22,31,19.2,0,5.9,65,3.4,25.1
ROI ET,405201,1990,12,23,28.8,18.5,0,5.2,68,4.3,23.6
ROI ET,405201,1990,12,24,28.6,16.8,0,5.5,66,2.9,22.7
ROI ET,405201,1990,12,25,30.1,16,0,10.5,69,4.6,23
ROI ET,405201,1990,12,26,30.3,18,0,9.4,68,4.2,24.1
ROI ET,405201,1990,12,27,30.8,18.4,0,9.5,68,4.1,24.6
ROI ET,405201,1990,12,28,30.8,19.1,0,10.1,66,2,24.9
ROI ET,405201,1990,12,29,31.2,18.8,0,10.6,68,3.7,25
ROI ET,405201,1990,12,30,31.9,17.6,0,10.6,66,3.3,24.7
ROI ET,405201,1990,12,31,32.5,18.1,0,10.7,68,2.2,25.3
ROI ET,405201,1991,01,01,33.4,19,0,10.6,66,3.3,26.2
ROI ET,405201,1991,01,02,32.8,19.3,0,10.3,66,4.1,26
ROI ET,405201,1991,01,03,32.2,19.2,0,9.8,69,4,25.7
ROI ET,405201,1991,01,04,33.4,19.4,0,10.9,68,4.7,26.4
ROI ET,405201,1991,01,05,33.8,20,0,10.5,66,4.9,26.9
ROI ET,405201,1991,01,06,31.6,20,0,9.7,71,2,25.8
ROI ET,405201,1991,01,07,33,21,0,8.1,74,2.7,27
ROI ET,405201,1991,01,08,32.9,20.7,0,10.4,68,5.5,26.8
ROI ET,405201,1991,01,09,30.6,21.2,0,8.8,63,2.4,25.9
ROI ET,405201,1991,01,10,31.6,19,0,10.3,70,3.2,25.3
ROI ET,405201,1991,01,11,32.6,19.7,0,9.9,69,3.4,26.1
ROI ET,405201,1991,01,12,32,19.8,0,10.6,65,4.8,25.9
ROI ET,405201,1991,01,13,31.3,19,0,10.1,67,3.8,25.1
ROI ET,405201,1991,01,14,31.3,18.5,0,10.5,62,4.6,24.9
ROI ET,405201,1991,01,15,27.6,18,0,9.5,62,7.6,22.8
ROI ET,405201,1991,01,16,29.7,15.1,0,10.4,67,3.8,22.4
ROI ET,405201,1991,01,17,30.7,16.5,0,10.6,67,2.6,23.6
ROI ET,405201,1991,01,18,31,17.8,0,10.5,66,4.6,24.4
ROI ET,405201,1991,01,19,32.3,16.4,0,10.5,64,3.3,24.3
ROI ET,405201,1991,01,20,32.6,17.6,0,10.2,66,4.5,25.1
ROI ET,405201,1991,01,21,33.9,20.2,0,9.2,65,2.2,27
ROI ET,405201,1991,01,22,33.1,20.6,0,8.3,70,2.5,26.8
ROI ET,405201,1991,01,23,33.4,20.7,0,10.2,68,5.3,27
ROI ET,405201,1991,01,24,32.5,21.3,0,10.3,64,3.2,26.9
ROI ET,405201,1991,01,25,32.3,21,0,9.8,62,4.8,26.6
ROI ET,405201,1991,01,26,32.3,20,0,10.2,59,5.3,26.1
ROI ET,405201,1991,01,27,31.3,18.8,0,10.3,59,3,25
ROI ET,405201,1991,01,28,30.7,18.4,0,10.3,63,5.1,24.5
ROI ET,405201,1991,01,29,30.8,17.8,0,10.5,62,3.8,24.3
ROI ET,405201,1991,01,30,30.6,17.2,0,10.6,61,4.1,23.9
ROI ET,405201,1991,01,31,30,18.4,0,10.8,55,6.4,24.2
ROI ET,405201,1991,02,01,30.1,16.4,0,10.7,60,6.3,23.2
ROI ET,405201,1991,02,02,29.6,14.6,0,11,60,3.8,22.1
ROI ET,405201,1991,02,03,30.5,15.7,0,10.8,56,3.6,23.1
ROI ET,405201,1991,02,04,30.6,17.3,0,10.9,57,7.8,23.9
ROI ET,405201,1991,02,05,30.7,17.1,0,10.6,60,2.1,23.9
ROI ET,405201,1991,02,06,32.3,16.8,0,10.4,62,2.4,24.5
ROI ET,405201,1991,02,07,33.3,16.9,0,10.3,60,4.1,25.1
ROI ET,405201,1991,02,08,33.5,18,0,10.1,59,3.5,25.7
ROI ET,405201,1991,02,09,34.2,20.8,0,9,64,5.5,27.5
ROI ET,405201,1991,02,10,34.7,23.3,0,9.5,63,4.5,29
ROI ET,405201,1991,02,11,32.8,23.7,2.5,6.6,65,2.4,28.2
ROI ET,405201,1991,02,12,33,23.9,0,6.4,71,2.1,28.4
ROI ET,405201,1991,02,13,35.7,23,0,9.6,60,3.8,29.3
ROI ET,405201,1991,02,14,36.3,23.4,0,9.7,51,4.6,29.8
ROI ET,405201,1991,02,15,35.4,19.5,0,9.7,46,3.2,27.4
ROI ET,405201,1991,02,16,35.7,19,0,9.8,59,4.3,27.3
ROI ET,405201,1991,02,17,35.8,19.7,0,8.8,55,3.6,27.7
ROI ET,405201,1991,02,18,35.4,21.8,0,9.9,62,4.2,28.6
ROI ET,405201,1991,02,19,35.6,23.6,0,8.7,61,4.9,29.6
ROI ET,405201,1991,02,20,31.2,22.5,0,6.2,58,4.8,26.8
ROI ET,405201,1991,02,21,29.9,17.7,0,9.7,57,5,23.8
ROI ET,405201,1991,02,22,29,18,0,9.1,56,6.9,23.5
ROI ET,405201,1991,02,23,27.1,16.6,0,9.2,54,4.5,21.8
ROI ET,405201,1991,02,24,29,15.4,0,10.2,55,4.8,22.2
ROI ET,405201,1991,02,25,31,16.1,0,10.5,60,4.6,23.5
ROI ET,405201,1991,02,26,33.3,17.7,0,10.7,61,3.8,25.5
ROI ET,405201,1991,02,27,35.8,17.7,0,10.7,57,2.6,26.7
ROI ET,405201,1991,02,28,36.4,18.7,0,10.3,58,4.7,27.5
ROI ET,405201,1991,03,01,35.7,22.3,13.1,6,72,4.7,29
ROI ET,405201,1991,03,02,32.5,21.7,0,8.4,74,3,27.1
ROI ET,405201,1991,03,03,34.7,23.3,0,10,69,4.6,29
ROI ET,405201,1991,03,04,36,24.2,0,9.7,64,5.6,30.1
ROI ET,405201,1991,03,05,35.8,25,0,9.3,62,4.8,30.4
ROI ET,405201,1991,03,06,36.8,25.3,0,10,60,7,31
ROI ET,405201,1991,03,07,38,24,0,9.9,54,6.7,31
ROI ET,405201,1991,03,08,38.1,23.5,0,10.1,54,4.6,30.8
ROI ET,405201,1991,03,09,37.7,23.8,0,9.9,56,3.8,30.7
ROI ET,405201,1991,03,10,37.8,24.8,0,9.8,55,5.8,31.3
ROI ET,405201,1991,03,11,37.2,26,0,8.4,59,4.9,31.6
ROI ET,405201,1991,03,12,37.8,24.8,0,9.3,58,5.8,31.3
ROI ET,405201,1991,03,13,36.2,26.5,0,7.9,58,4.4,31.3
ROI ET,405201,1991,03,14,33.9,25.1,0,7.8,54,6.7,29.5
ROI ET,405201,1991,03,15,34,22.4,0,9.3,52,5.2,28.2
ROI ET,405201,1991,03,16,34.8,22.2,0,9.8,49,7,28.5
ROI ET,405201,1991,03,17,33.9,23.2,0,7.4,56,6.6,28.5
ROI ET,405201,1991,03,18,35.1,23.3,0,10,58,4.5,29.2
ROI ET,405201,1991,03,19,35.8,24.7,0,6.4,57,5.3,30.2
ROI ET,405201,1991,03,20,36.9,27.2,0,8.2,57,8.7,32
ROI ET,405201,1991,03,21,37.7,27.2,0,9,56,5.5,32.4
ROI ET,405201,1991,03,22,37.8,26.3,0,9.5,52,6.9,32
ROI ET,405201,1991,03,23,39,26.7,0,9.3,50,6.9,32.8
ROI ET,405201,1991,03,24,39,26.5,0,8.9,50,6,32.7
ROI ET,405201,1991,03,25,38.3,27,0,8.6,48,6,32.6
ROI ET,405201,1991,03,26,38.3,26.9,0,7.4,53,5.6,32.6
ROI ET,405201,1991,03,27,39,26,0,9,54,4.9,32.5
ROI ET,405201,1991,03,28,37.8,26.2,0,8.4,52,6.2,32
ROI ET,405201,1991,03,29,36.5,25,0,8.4,50,8.6,30.7
ROI ET,405201,1991,03,30,36.3,24.5,0,8.4,54,5.8,30.4
ROI ET,405201,1991,03,31,29.2,22.3,0,3.4,64,6.4,25.7
ROI ET,405201,1991,04,01,28.4,18.5,0,1,56,5.2,23.4
ROI ET,405201,1991,04,02,30.9,18.3,0,9.7,53,8,24.6
ROI ET,405201,1991,04,03,31.9,18,0,9.7,59,5.2,24.9
ROI ET,405201,1991,04,04,35,20.9,0,9.8,60,4.5,27.9
ROI ET,405201,1991,04,05,37.2,22.5,0,8,56,3.7,29.8
ROI ET,405201,1991,04,06,37.8,26.2,0,8.8,55,5.7,32
ROI ET,405201,1991,04,07,38.7,26.3,0,9.5,55,8.6,32.5
ROI ET,405201,1991,04,08,39.2,26.5,0,9.5,53,6.5,32.8
ROI ET,405201,1991,04,09,39.3,27.7,0,9.7,56,5.9,33.5
ROI ET,405201,1991,04,10,40,27.2,0,9.2,52,7.4,33.6
ROI ET,405201,1991,04,11,40.5,28,0,9.4,55,8.2,34.2
ROI ET,405201,1991,04,12,39.6,25.9,0,6.6,57,4.4,32.7
ROI ET,405201,1991,04,13,39.7,27.4,0,7.6,58,8.1,33.5
ROI ET,405201,1991,04,14,38,26,0,8.1,56,4.2,32
ROI ET,405201,1991,04,15,38.8,28,0,6.2,57,4.7,33.4
ROI ET,405201,1991,04,16,39.1,27.2,0,10.8,53,8.4,33.1
ROI ET,405201,1991,04,17,39.8,26.8,0,10.3,50,7.8,33.3
ROI ET,405201,1991,04,18,40.4,28.8,0,10.5,47,6.5,34.6
