stn_name,stncode,year,month,dday,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
KALASIN,388401,2001,06,01,34.5,25.1,0,-9999,80,5.1,29.8
KALASIN,388401,2001,06,02,32,23.1,20.8,-9999,84,4.9,27.5
KALASIN,388401,2001,06,03,33,23.5,0,-9999,82,4.7,28.2
KALASIN,388401,2001,06,04,34.4,24,5.2,-9999,80,5.3,29.2
KALASIN,388401,2001,06,05,33.4,23.5,3.2,-9999,87,3.6,28.4
KALASIN,388401,2001,06,06,33,25,7.5,-9999,86,4.1,29
KALASIN,388401,2001,06,07,33,24.5,5.1,-9999,85,4.5,28.7
KALASIN,388401,2001,06,08,33,24.3,3.3,-9999,85,4.6,28.6
KALASIN,388401,2001,06,09,33.1,24.1,5.3,-9999,85,3.6,28.6
KALASIN,388401,2001,06,10,32.2,23.5,11.9,-9999,85,5,27.8
KALASIN,388401,2001,06,11,31.1,24,2.4,-9999,85,3,27.5
KALASIN,388401,2001,06,12,30.5,25,0,-9999,85,3.2,27.7
KALASIN,388401,2001,06,13,32.1,25.5,5.9,-9999,78,4.2,28.8
KALASIN,388401,2001,06,14,32,24,0.3,-9999,82,3.8,28
KALASIN,388401,2001,06,15,32.5,24.4,0,-9999,76,5.3,28.4
KALASIN,388401,2001,06,16,33.7,25.9,0,-9999,75,5.9,29.8
KALASIN,388401,2001,06,17,34.5,25,0,-9999,77,5.9,29.7
KALASIN,388401,2001,06,18,34.9,25.5,0,-9999,75,5.7,30.2
KALASIN,388401,2001,06,19,35.5,25.6,0,-9999,68,6.6,30.5
KALASIN,388401,2001,06,20,35,25.1,0,-9999,70,5.9,30
KALASIN,388401,2001,06,21,34.9,25.5,6.3,-9999,71,5.2,30.2
KALASIN,388401,2001,06,22,32.4,24.5,5.4,-9999,86,3.7,28.4
KALASIN,388401,2001,06,23,30.1,24.1,183.8,-9999,88,-9999,27.1
KALASIN,388401,2001,06,24,29.9,23.5,13.8,-9999,90,3.1,26.7
KALASIN,388401,2001,06,25,31.9,25.5,14.1,-9999,83,4.1,28.7
KALASIN,388401,2001,06,26,30.5,24.3,4.6,-9999,86,2.9,27.4
KALASIN,388401,2001,06,27,32.8,23.9,14.6,-9999,85,4,28.3
KALASIN,388401,2001,06,28,30.5,24.5,0.3,-9999,83,3,27.5
KALASIN,388401,2001,06,29,29.5,25.5,1,-9999,86,1.5,27.5
KALASIN,388401,2001,06,30,29.1,23.1,5.2,-9999,90,1.5,26.1
KALASIN,388401,2001,07,01,33.1,24.4,0,-9999,78,5.4,28.7
KALASIN,388401,2001,07,02,32,26,0,-9999,75,4.3,29
KALASIN,388401,2001,07,03,31.5,25.3,0,-9999,79,3.8,28.4
KALASIN,388401,2001,07,04,32.6,25.5,0,-9999,80,3.9,29
KALASIN,388401,2001,07,05,32.6,25.4,1.8,-9999,80,3.8,29
KALASIN,388401,2001,07,06,32.1,25.9,0,-9999,76,3.4,29
KALASIN,388401,2001,07,07,31.5,25.5,2.6,-9999,80,2.7,28.5
KALASIN,388401,2001,07,08,30.6,22.7,80.2,-9999,86,8.8,26.6
KALASIN,388401,2001,07,09,29.9,23.5,15.1,-9999,92,1.7,26.7
KALASIN,388401,2001,07,10,32.1,23.4,41.3,-9999,87,5,27.7
KALASIN,388401,2001,07,11,32.6,23.9,0.1,-9999,85,3.7,28.2
KALASIN,388401,2001,07,12,32.9,25.2,0,-9999,80,4.2,29
KALASIN,388401,2001,07,13,33,25.6,0,-9999,78,5.3,29.3
KALASIN,388401,2001,07,14,31.9,26,0,-9999,81,2.9,28.9
KALASIN,388401,2001,07,15,31.6,24.5,28.8,-9999,84,6.3,28
KALASIN,388401,2001,07,16,32.1,25.1,0,-9999,81,4.5,28.6
KALASIN,388401,2001,07,17,32.5,25,0,-9999,77,4.6,28.7
KALASIN,388401,2001,07,18,33.4,25.1,0,-9999,72,4.8,29.2
KALASIN,388401,2001,07,19,33.5,24.5,4.6,-9999,80,4.6,29
KALASIN,388401,2001,07,20,30.5,25.1,2.9,-9999,89,1.7,27.8
KALASIN,388401,2001,07,21,29.1,23.8,5.8,-9999,91,1.3,26.4
KALASIN,388401,2001,07,22,29.6,23.6,17.6,-9999,91,2.8,26.6
KALASIN,388401,2001,07,23,31.5,22.7,1.2,-9999,88,3.1,27.1
KALASIN,388401,2001,07,24,33.8,24.1,1.8,-9999,84,5.2,28.9
KALASIN,388401,2001,07,25,33,24.7,0,-9999,84,3.9,28.8
KALASIN,388401,2001,07,26,33,24.7,9,-9999,87,4.2,28.8
KALASIN,388401,2001,07,27,32.2,24.5,0.4,-9999,87,3.5,28.3
KALASIN,388401,2001,07,28,32.5,24.9,26.3,-9999,86,4.2,28.7
KALASIN,388401,2001,07,29,33.5,23.9,0,-9999,83,4.8,28.7
KALASIN,388401,2001,07,30,33.2,25.1,0,-9999,79,5.5,29.1
KALASIN,388401,2001,07,31,33.6,25.9,0,-9999,80,5.6,29.7
KALASIN,388401,2001,08,01,33.5,23.2,25.7,-9999,78,7.4,28.3
KALASIN,388401,2001,08,02,31.1,24.5,0,-9999,85,3.8,27.8
KALASIN,388401,2001,08,03,31.1,25,0,-9999,80,3.9,28
KALASIN,388401,2001,08,04,32.6,24.5,0.6,-9999,81,4.3,28.5
KALASIN,388401,2001,08,05,31.5,25.5,0.7,-9999,83,4.3,28.5
KALASIN,388401,2001,08,06,31.5,24.5,2.9,-9999,83,3.6,28
KALASIN,388401,2001,08,07,31,24.2,22.3,-9999,89,3.6,27.6
KALASIN,388401,2001,08,08,31.5,24,0.3,-9999,89,3.1,27.7
KALASIN,388401,2001,08,09,26.8,24.5,18.2,-9999,95,2.2,25.6
KALASIN,388401,2001,08,10,30.5,24.4,23.7,-9999,89,3.9,27.4
KALASIN,388401,2001,08,11,27.4,24,8.3,-9999,89,1.7,25.7
KALASIN,388401,2001,08,12,31.5,24.5,2,-9999,84,4.1,28
KALASIN,388401,2001,08,13,31.5,24.2,34.7,-9999,85,6.4,27.8
KALASIN,388401,2001,08,14,31.5,23.7,1.6,-9999,88,3.5,27.6
KALASIN,388401,2001,08,15,31,25.1,0.4,-9999,91,2,28
KALASIN,388401,2001,08,16,31.6,25.3,25.6,-9999,86,4.3,28.4
KALASIN,388401,2001,08,17,30.7,24.6,0,-9999,86,2.6,27.6
KALASIN,388401,2001,08,18,30.5,25.7,11,-9999,89,2.3,28.1
KALASIN,388401,2001,08,19,32,25.1,0.4,-9999,90,2.6,28.5
KALASIN,388401,2001,08,20,33.1,24.5,83.9,-9999,91,6.4,28.8
KALASIN,388401,2001,08,21,33.5,25.5,5,-9999,86,5.1,29.5
KALASIN,388401,2001,08,22,33.8,25.4,0,-9999,84,4.3,29.6
KALASIN,388401,2001,08,23,33.8,26,4,-9999,88,2.2,29.9
KALASIN,388401,2001,08,24,34.1,26.1,0,-9999,85,4.1,30.1
KALASIN,388401,2001,08,25,33.5,25.8,0,-9999,83,3.6,29.6
KALASIN,388401,2001,08,26,29.5,24,16.3,-9999,92,1.9,26.7
KALASIN,388401,2001,08,27,29.5,24.2,17.5,-9999,91,1.2,26.8
KALASIN,388401,2001,08,28,30.5,24.6,22.6,-9999,92,6.2,27.5
KALASIN,388401,2001,08,29,30,23.6,1.7,-9999,90,1.8,26.8
KALASIN,388401,2001,08,30,31.3,25,15.3,-9999,89,3.1,28.1
KALASIN,388401,2001,08,31,31.5,24.5,0,-9999,86,3.2,28
KALASIN,388401,2001,09,01,33,25.5,0.3,-9999,84,3.9,29.2
KALASIN,388401,2001,09,02,32.4,25.4,1.1,-9999,84,3,28.9
KALASIN,388401,2001,09,03,28.5,24.5,11.9,-9999,94,2,26.5
KALASIN,388401,2001,09,04,28,23,0.1,-9999,94,1.3,25.5
KALASIN,388401,2001,09,05,31.1,23.9,0,-9999,86,3,27.5
KALASIN,388401,2001,09,06,32,24,46.1,-9999,90,5.4,28
KALASIN,388401,2001,09,07,33,23.5,40.6,-9999,85,4,28.2
KALASIN,388401,2001,09,08,32,23.2,29.2,-9999,87,5.3,27.6
KALASIN,388401,2001,09,09,28.1,23.5,2.3,-9999,91,1.8,25.8
KALASIN,388401,2001,09,10,27.4,24,2.7,-9999,93,0.8,25.7
KALASIN,388401,2001,09,11,28.8,23.9,0.2,-9999,91,1.3,26.3
KALASIN,388401,2001,09,12,29.5,24,0.3,-9999,88,2.3,26.7
KALASIN,388401,2001,09,13,31.6,24,13.9,-9999,85,4.7,27.8
KALASIN,388401,2001,09,14,32,24,0,-9999,85,5,28
KALASIN,388401,2001,09,15,33.6,25,0,-9999,83,5.1,29.3
KALASIN,388401,2001,09,16,34,25.8,0,-9999,84,3.7,29.9
KALASIN,388401,2001,09,17,31.8,25.4,0,-9999,82,3.8,28.6
KALASIN,388401,2001,09,18,33.9,24.3,0,-9999,78,5.2,29.1
KALASIN,388401,2001,09,19,33.6,25.3,0,-9999,80,3.9,29.4
KALASIN,388401,2001,09,20,33,25.2,2,-9999,87,2.7,29.1
KALASIN,388401,2001,09,21,32.3,24,19,-9999,87,4.8,28.1
KALASIN,388401,2001,09,22,30.6,23.5,26.4,-9999,89,5.8,27
KALASIN,388401,2001,09,23,32.2,23.5,1.1,-9999,85,4.7,27.8
KALASIN,388401,2001,09,24,32.6,25.1,0,-9999,82,5.2,28.8
KALASIN,388401,2001,09,25,30.5,25.5,0,-9999,85,3.7,28
KALASIN,388401,2001,09,26,33,24,0,-9999,83,4.6,28.5
KALASIN,388401,2001,09,27,33,24.6,0,-9999,79,5.1,28.8
KALASIN,388401,2001,09,28,33,25,0,-9999,73,5.2,29
KALASIN,388401,2001,09,29,32.6,25,0,-9999,76,4.5,28.8
KALASIN,388401,2001,09,30,33.5,24.9,0,-9999,75,5.4,29.2
KALASIN,388401,2001,10,01,33,25.4,0,-9999,74,5.2,29.2
KALASIN,388401,2001,10,02,33,25,0,-9999,78,5.1,29
KALASIN,388401,2001,10,03,32.6,24.6,0,-9999,82,5.2,28.6
KALASIN,388401,2001,10,04,32.5,24.5,0,-9999,78,5.9,28.5
KALASIN,388401,2001,10,05,32.3,24.6,0.3,-9999,79,4.6,28.4
KALASIN,388401,2001,10,06,31.6,24.2,1,-9999,82,5.5,27.9
KALASIN,388401,2001,10,07,34,24.8,0,-9999,81,6,29.4
KALASIN,388401,2001,10,08,32,23.5,3.6,-9999,90,2.4,27.7
KALASIN,388401,2001,10,09,27.1,23,49.3,-9999,95,3.1,25
KALASIN,388401,2001,10,10,32.3,23,0,-9999,80,7.5,27.6
KALASIN,388401,2001,10,11,33,24.2,0,-9999,76,6.4,28.6
KALASIN,388401,2001,10,12,33.5,24.7,0,-9999,73,5.7,29.1
KALASIN,388401,2001,10,13,33,25,0,-9999,77,4.9,29
KALASIN,388401,2001,10,14,33.8,24.7,0,-9999,77,5,29.2
KALASIN,388401,2001,10,15,33.5,25.4,0,-9999,73,6.2,29.4
KALASIN,388401,2001,10,16,33,24.1,0,-9999,71,6,28.5
KALASIN,388401,2001,10,17,32.6,23.4,0,-9999,71,5.8,28
KALASIN,388401,2001,10,18,32.5,22.6,0,-9999,74,4.8,27.5
KALASIN,388401,2001,10,19,32.5,22.5,0,-9999,73,5.6,27.5
KALASIN,388401,2001,10,20,33,22.6,0,-9999,76,4.7,27.8
KALASIN,388401,2001,10,21,33,23.6,0,-9999,71,5.7,28.3
KALASIN,388401,2001,10,22,29.6,23.2,45.6,-9999,78,3.8,26.4
KALASIN,388401,2001,10,23,30.1,23.1,9.3,-9999,88,2.5,26.6
KALASIN,388401,2001,10,24,31,23.1,12.8,-9999,86,4.4,27
KALASIN,388401,2001,10,25,32,23.6,0,-9999,85,4.8,27.8
KALASIN,388401,2001,10,26,32.1,23.6,0,-9999,83,4.6,27.8
KALASIN,388401,2001,10,27,33,22.4,45.8,-9999,81,6.2,27.7
KALASIN,388401,2001,10,28,31.5,22.4,0.6,-9999,82,5.5,26.9
KALASIN,388401,2001,10,29,31.4,22.5,0,-9999,72,5.6,26.9
KALASIN,388401,2001,10,30,32,20.9,0,-9999,76,4.2,26.4
KALASIN,388401,2001,10,31,32.5,23,0.9,-9999,79,4.5,27.7
KALASIN,388401,2001,11,01,32,24.4,0,-9999,84,4.3,28.2
KALASIN,388401,2001,11,02,33.1,24.6,0,-9999,81,4.5,28.8
KALASIN,388401,2001,11,03,33.9,24,0,-9999,81,4.3,28.9
KALASIN,388401,2001,11,04,33.5,23.6,0,-9999,76,5.8,28.5
KALASIN,388401,2001,11,05,33,22.5,0,-9999,72,5.6,27.7
KALASIN,388401,2001,11,06,31.5,22.6,0,-9999,73,4.5,27
KALASIN,388401,2001,11,07,32,22.3,0,-9999,70,4.8,27.1
KALASIN,388401,2001,11,08,31.5,21.3,0,-9999,74,5,26.4
KALASIN,388401,2001,11,09,31.1,20.1,0,-9999,72,4,25.6
KALASIN,388401,2001,11,10,30.5,20.1,0,-9999,70,5.4,25.3
KALASIN,388401,2001,11,11,28.8,18.2,0,-9999,68,4,23.5
KALASIN,388401,2001,11,12,29.7,17.7,28.8,-9999,69,2.1,23.7
KALASIN,388401,2001,11,13,24.7,18,30.1,-9999,88,7.6,21.3
KALASIN,388401,2001,11,14,23.5,18.5,0,-9999,76,3.2,21
KALASIN,388401,2001,11,15,23.1,17,0,-9999,71,3.1,20
KALASIN,388401,2001,11,16,26.8,15.6,0,-9999,67,5.3,21.2
KALASIN,388401,2001,11,17,27.5,16.9,0,-9999,62,5.5,22.2
KALASIN,388401,2001,11,18,27.3,16.5,0,-9999,62,5.4,21.9
KALASIN,388401,2001,11,19,26.6,15.9,0,-9999,65,4.6,21.2
KALASIN,388401,2001,11,20,27.2,14.9,0,-9999,66,3.6,21
KALASIN,388401,2001,11,21,27.2,13.9,0,-9999,72,4.2,20.5
KALASIN,388401,2001,11,22,27.5,14.4,0,-9999,71,3.8,20.9
KALASIN,388401,2001,11,23,28.4,15.5,0,-9999,74,3.9,21.9
KALASIN,388401,2001,11,24,29.2,17.9,0,-9999,73,3.9,23.5
KALASIN,388401,2001,11,25,29,17.8,0,-9999,66,4.7,23.4
KALASIN,388401,2001,11,26,27,13.6,0,-9999,61,4.5,20.3
KALASIN,388401,2001,11,27,29,15,0,-9999,74,3.1,22
KALASIN,388401,2001,11,28,29.6,16.5,0,-9999,77,3.5,23
KALASIN,388401,2001,11,29,30.8,17,0,-9999,78,4,23.9
KALASIN,388401,2001,11,30,32,18,0,-9999,77,3.9,25
KALASIN,388401,2001,12,01,32,18.6,0,-9999,79,3.2,25.3
KALASIN,388401,2001,12,02,32.6,19.5,0,-9999,77,3.5,26
KALASIN,388401,2001,12,03,32,20.2,0,-9999,75,4.2,26.1
KALASIN,388401,2001,12,04,31.5,18.4,0,-9999,75,4.2,24.9
KALASIN,388401,2001,12,05,32,19,0,-9999,76,3.7,25.5
KALASIN,388401,2001,12,06,32,19.8,0,-9999,78,4.5,25.9
KALASIN,388401,2001,12,07,31.7,20.7,0,-9999,71,4.6,26.2
KALASIN,388401,2001,12,08,31,18.5,0,-9999,73,3.7,24.7
KALASIN,388401,2001,12,09,30.7,18.3,0,-9999,70,4.2,24.5
KALASIN,388401,2001,12,10,28.4,17.9,0,-9999,76,3.5,23.1
KALASIN,388401,2001,12,11,30.3,22,0,-9999,72,3.7,26.1
KALASIN,388401,2001,12,12,29.5,21.5,0,-9999,78,2.6,25.5
KALASIN,388401,2001,12,13,32,20.3,0,-9999,73,5.4,26.1
KALASIN,388401,2001,12,14,28.5,18.2,0,-9999,67,6,23.3
KALASIN,388401,2001,12,15,29,15.5,0,-9999,68,4,22.2
KALASIN,388401,2001,12,16,30.1,18.5,0,-9999,75,3.4,24.3
KALASIN,388401,2001,12,17,33.1,22.3,0,-9999,74,4.5,27.7
KALASIN,388401,2001,12,18,32.6,22.6,0,-9999,69,5.3,27.6
KALASIN,388401,2001,12,19,31,20.3,0,-9999,69,3.6,25.6
KALASIN,388401,2001,12,20,29.8,19.9,0,-9999,68,5.5,24.8
KALASIN,388401,2001,12,21,27.5,15.5,0,-9999,65,5.9,21.5
KALASIN,388401,2001,12,22,24,13,0,-9999,63,5.2,18.5
KALASIN,388401,2001,12,23,23.6,10.6,0,-9999,59,3.9,17.1
KALASIN,388401,2001,12,24,25.2,12.5,0,-9999,59,4,18.8
KALASIN,388401,2001,12,25,26,12.8,0,-9999,66,4.2,19.4
KALASIN,388401,2001,12,26,27.6,14,0,-9999,71,4.2,20.8
KALASIN,388401,2001,12,27,28.1,15,0,-9999,71,4,21.5
KALASIN,388401,2001,12,28,29,16,0,-9999,69,4.7,22.5
KALASIN,388401,2001,12,29,26.6,14,0,-9999,68,4,20.3
KALASIN,388401,2001,12,30,26.5,13,0,-9999,71,3.5,19.7
KALASIN,388401,2001,12,31,28.5,12,0,-9999,74,3.1,20.2
KALASIN,388401,2002,01,01,29,15.4,0,-9999,66,4.1,22.2
KALASIN,388401,2002,01,02,26.5,15.5,0,-9999,67,4.5,21
KALASIN,388401,2002,01,03,26.3,14,0,-9999,66,3.2,20.1
KALASIN,388401,2002,01,04,27.4,14,0,-9999,70,5.6,20.7
KALASIN,388401,2002,01,05,27.2,13,0,-9999,70,3.5,20.1
KALASIN,388401,2002,01,06,28.5,13,0,-9999,68,4.4,20.7
KALASIN,388401,2002,01,07,27.6,17,0,-9999,60,5.3,22.3
KALASIN,388401,2002,01,08,28.5,14.4,0,-9999,65,5,21.4
KALASIN,388401,2002,01,09,29,17.3,0,-9999,64,3.5,23.1
KALASIN,388401,2002,01,10,30.1,15.3,0,-9999,73,4.1,22.7
KALASIN,388401,2002,01,11,30.7,17.4,0,-9999,73,3.9,24
KALASIN,388401,2002,01,12,31,17.4,0,-9999,74,4,24.2
KALASIN,388401,2002,01,13,31,19,0,-9999,67,4.5,25
KALASIN,388401,2002,01,14,30.1,18.2,0,-9999,70,3.8,24.1
KALASIN,388401,2002,01,15,31.4,16.5,0,-9999,77,4,23.9
KALASIN,388401,2002,01,16,32.5,17.5,0,-9999,74,3.9,25
KALASIN,388401,2002,01,17,33.1,17.2,0,-9999,70,3.9,25.1
KALASIN,388401,2002,01,18,34,17,0,-9999,68,4.1,25.5
KALASIN,388401,2002,01,19,34.8,17.3,0,-9999,70,3.8,26
KALASIN,388401,2002,01,20,33,19.4,0,-9999,73,5.1,26.2
KALASIN,388401,2002,01,21,30.1,18.5,0,-9999,64,5.3,24.3
KALASIN,388401,2002,01,22,29,15.4,0,-9999,68,5.1,22.2
KALASIN,388401,2002,01,23,29.6,16.3,0,-9999,72,4,22.9
KALASIN,388401,2002,01,24,30.5,17,0,-9999,73,3.5,23.7
KALASIN,388401,2002,01,25,32.8,18,0,-9999,78,2.6,25.4
KALASIN,388401,2002,01,26,32.2,19,0,-9999,77,4.7,25.6
KALASIN,388401,2002,01,27,30.6,18.2,0,-9999,73,3.7,24.4
KALASIN,388401,2002,01,28,28.6,18.6,0,-9999,69,3.3,23.6
KALASIN,388401,2002,01,29,28.6,16.5,0,-9999,63,4.5,22.5
KALASIN,388401,2002,01,30,29.5,14,0,-9999,69,4.3,21.7
KALASIN,388401,2002,01,31,30,15.5,0,-9999,71,3.4,22.7
KALASIN,388401,2002,02,01,30.5,17.3,0,-9999,65,5,23.9
KALASIN,388401,2002,02,02,28.5,16.8,0,-9999,64,3.9,22.6
KALASIN,388401,2002,02,03,29.4,15.5,0,-9999,74,2.6,22.4
KALASIN,388401,2002,02,04,31.1,18.5,0,-9999,76,1.9,24.8
KALASIN,388401,2002,02,05,31.5,20,0,-9999,76,3.4,25.7
KALASIN,388401,2002,02,06,31.6,19.3,0,-9999,73,2.5,25.4
KALASIN,388401,2002,02,07,34,20.6,0,-9999,76,3.9,27.3
KALASIN,388401,2002,02,08,34.7,20.8,0,-9999,74,3.4,27.7
KALASIN,388401,2002,02,09,35.2,20.3,0,-9999,72,3.5,27.7
KALASIN,388401,2002,02,10,34.2,20.2,0,-9999,73,4.2,27.2
KALASIN,388401,2002,02,11,32,21,0,-9999,65,5.2,26.5
KALASIN,388401,2002,02,12,32.5,18.5,0,-9999,68,3.8,25.5
KALASIN,388401,2002,02,13,32.5,18.8,0,-9999,67,3.8,25.6
KALASIN,388401,2002,02,14,34.1,18.3,0,-9999,68,4.8,26.2
KALASIN,388401,2002,02,15,31.9,20.7,0,-9999,56,5.3,26.3
KALASIN,388401,2002,02,16,32.5,17.8,0,-9999,67,5.4,25.1
KALASIN,388401,2002,02,17,32.5,19.8,0,-9999,60,4.2,26.1
KALASIN,388401,2002,02,18,32.5,18.1,0,-9999,65,4.1,25.3
KALASIN,388401,2002,02,19,32.2,19.8,0,-9999,60,5.3,26
KALASIN,388401,2002,02,20,32.5,18.8,0,-9999,59,5,25.6
KALASIN,388401,2002,02,21,32.9,20,0,-9999,66,3.8,26.4
KALASIN,388401,2002,02,22,33.6,20.3,0,-9999,68,4.3,26.9
KALASIN,388401,2002,02,23,34.6,20.6,0,-9999,73,4.2,27.6
KALASIN,388401,2002,02,24,34.5,22.6,0.1,-9999,68,4.8,28.5
KALASIN,388401,2002,02,25,32.5,22.4,0,-9999,70,3.5,27.4
KALASIN,388401,2002,02,26,34,23,0.4,-9999,76,3.6,28.5
KALASIN,388401,2002,02,27,33,22,0,-9999,77,3.1,27.5
KALASIN,388401,2002,02,28,35.1,22.8,0,-9999,73,4.1,28.9
KALASIN,388401,2002,03,01,36,23.5,0,-9999,73,4.4,29.7
KALASIN,388401,2002,03,02,35.1,24.5,0,-9999,71,4.1,29.8
KALASIN,388401,2002,03,03,34.4,23,0,-9999,71,3.6,28.7
KALASIN,388401,2002,03,04,28.7,23.5,0,-9999,76,1.8,26.1
KALASIN,388401,2002,03,05,34.7,21.8,0,-9999,73,5.3,28.2
KALASIN,388401,2002,03,06,29,20.1,0,-9999,63,4.9,24.5
KALASIN,388401,2002,03,07,25.5,18.4,11.2,-9999,59,3.4,21.9
KALASIN,388401,2002,03,08,20.6,14.5,0.2,-9999,86,0.8,17.5
KALASIN,388401,2002,03,09,30.8,18.1,0,-9999,73,4,24.4
KALASIN,388401,2002,03,10,33.2,20.7,0,-9999,70,4.4,26.9
KALASIN,388401,2002,03,11,33.8,21.7,0,-9999,72,4.2,27.7
KALASIN,388401,2002,03,12,34.5,21.8,0,-9999,71,4.2,28.1
KALASIN,388401,2002,03,13,35.2,24,0,-9999,76,3.3,29.6
KALASIN,388401,2002,03,14,36.6,23.8,0,-9999,69,4.9,30.2
KALASIN,388401,2002,03,15,38,23.6,0,-9999,68,4.8,30.8
KALASIN,388401,2002,03,16,38.1,23.2,0,-9999,72,5,30.6
KALASIN,388401,2002,03,17,38.1,24,8.3,-9999,70,4.4,31
KALASIN,388401,2002,03,18,29.9,22,52.4,-9999,81,11.8,25.9
KALASIN,388401,2002,03,19,32.6,21,0,-9999,67,4.8,26.8
KALASIN,388401,2002,03,20,33.4,20.4,0,-9999,77,4.4,26.9
KALASIN,388401,2002,03,21,36,21.9,0,-9999,74,4.8,28.9
KALASIN,388401,2002,03,22,35.5,24.9,0,-9999,71,4.9,30.2
KALASIN,388401,2002,03,23,36.1,23.5,4,-9999,73,5.8,29.8
KALASIN,388401,2002,03,24,30,22.4,0.7,-9999,81,1.8,26.2
KALASIN,388401,2002,03,25,35,21.5,0,-9999,74,5,28.2
KALASIN,388401,2002,03,26,36,23.9,0,-9999,74,4.5,29.9
KALASIN,388401,2002,03,27,36.5,25.3,0,-9999,73,5.3,30.9
KALASIN,388401,2002,03,28,37.2,24.6,0,-9999,72,4.9,30.9
KALASIN,388401,2002,03,29,36.1,25.4,0,-9999,74,5.1,30.7
KALASIN,388401,2002,03,30,36.2,23.2,31.2,-9999,69,7.6,29.7
KALASIN,388401,2002,03,31,32,22.5,13.5,-9999,84,5.2,27.2
KALASIN,388401,2002,04,01,33,22,0,-9999,81,4.6,27.5
KALASIN,388401,2002,04,02,35.9,24.5,0,-9999,78,5.5,30.2
KALASIN,388401,2002,04,03,36.3,25.1,0,-9999,74,5.4,30.7
KALASIN,388401,2002,04,04,36.5,24.5,0,-9999,71,5.6,30.5
KALASIN,388401,2002,04,05,36.1,24.6,0,-9999,72,4.9,30.3
KALASIN,388401,2002,04,06,37,24.2,0,-9999,73,5.5,30.6
KALASIN,388401,2002,04,07,37.5,22.8,0,-9999,68,4.8,30.1
KALASIN,388401,2002,04,08,37,22.3,0,-9999,67,5.2,29.6
KALASIN,388401,2002,04,09,36.5,23.4,0,-9999,72,4.3,29.9
KALASIN,388401,2002,04,10,36.5,25,0,-9999,72,5,30.7
KALASIN,388401,2002,04,11,32.1,23,0,-9999,69,5.9,27.5
KALASIN,388401,2002,04,12,31.8,20.5,0,-9999,66,4.1,26.1
KALASIN,388401,2002,04,13,34.5,21,0,-9999,65,5.3,27.7
KALASIN,388401,2002,04,14,36,22.5,1.4,-9999,68,6.2,29.2
KALASIN,388401,2002,04,15,32.1,22.5,0,-9999,79,3.3,27.3
KALASIN,388401,2002,04,16,34.5,24.3,0,-9999,76,3.2,29.4
KALASIN,388401,2002,04,17,37,24.4,0,-9999,72,6.1,30.7
KALASIN,388401,2002,04,18,36,24.3,0,-9999,73,5,30.1
KALASIN,388401,2002,04,19,36.2,24.9,0,-9999,74,5.1,30.5
KALASIN,388401,2002,04,20,37.4,23.4,0,-9999,72,5.7,30.4
KALASIN,388401,2002,04,21,39,24.9,0,-9999,68,6,31.9
KALASIN,388401,2002,04,22,38.8,25,0,-9999,65,6.8,31.9
KALASIN,388401,2002,04,23,29.5,22.7,58.8,-9999,84,7.9,26.1
KALASIN,388401,2002,04,24,35.7,23,15.9,-9999,78,6.6,29.3
KALASIN,388401,2002,04,25,31,22.7,3.6,-9999,85,3.4,26.8
KALASIN,388401,2002,04,26,33,23.9,0,-9999,80,3.4,28.4
KALASIN,388401,2002,04,27,35,25.1,0,-9999,77,5.2,30
KALASIN,388401,2002,04,28,35.7,25.4,0,-9999,76,5.4,30.5
KALASIN,388401,2002,04,29,36.5,25,3.2,-9999,79,5.3,30.7
KALASIN,388401,2002,04,30,33.5,25,0.6,-9999,84,4.1,29.2
KALASIN,388401,2002,05,01,34.1,24.5,0.6,-9999,83,3.3,29.3
KALASIN,388401,2002,05,02,35.5,25.4,7.7,-9999,76,5.4,30.4
KALASIN,388401,2002,05,03,34,23.5,24.6,-9999,83,5,28.7
KALASIN,388401,2002,05,04,35.5,23.9,0,-9999,78,4.1,29.7
KALASIN,388401,2002,05,05,33.7,22.9,30.8,-9999,87,5.2,28.3
KALASIN,388401,2002,05,06,35.8,24.3,0,-9999,79,4.8,30
KALASIN,388401,2002,05,07,35.2,26.3,0,-9999,80,4.9,30.7
KALASIN,388401,2002,05,08,34.5,24.7,0,-9999,79,4.4,29.6
KALASIN,388401,2002,05,09,33,23.8,25,-9999,82,6.3,28.4
KALASIN,388401,2002,05,10,34.5,23.7,31,-9999,82,6.8,29.1
KALASIN,388401,2002,05,11,33.2,23.6,24.1,-9999,82,6,28.4
KALASIN,388401,2002,05,12,33.1,24.7,1.8,-9999,84,4,28.9
KALASIN,388401,2002,05,13,33.7,24.4,18,-9999,84,3.8,29
KALASIN,388401,2002,05,14,32.5,24,4.6,-9999,85,4.2,28.2
KALASIN,388401,2002,05,15,31.6,24,0,-9999,86,2.3,27.8
KALASIN,388401,2002,05,16,32.5,23.6,17.9,-9999,87,3.3,28
KALASIN,388401,2002,05,17,31,24,3,-9999,85,3.4,27.5
KALASIN,388401,2002,05,18,32.6,23.8,21.8,-9999,87,5,28.2
KALASIN,388401,2002,05,19,32.5,24.4,1.1,-9999,84,3.3,28.4
KALASIN,388401,2002,05,20,32.5,25,0,-9999,80,4.2,28.7
KALASIN,388401,2002,05,21,34.5,23.9,0,-9999,79,4.6,29.2
KALASIN,388401,2002,05,22,35.6,25.5,0,-9999,77,5,30.5
