*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      DEC 02, 2018; 12:33:06
                                                                                
*RUN   1        : 86_01                     RICER046 SSKT0001    1              
 MODEL          : RICER046 - Rice                                               
 EXPERIMENT     : SSKT0001 RI mulation, Thailand                                
 DATA PATH      : C:\DSSAT46\Rice\                                              
 TREATMENT  1   : 86_01                     RICER046                            
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4242-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTD  
 2002 253    75    26  13.0     2  0.40   423   356     0   347     0   779     0   0.0 0.000   160 0.000 0.000 0.000 0.779 0.000   1.58   0.00  95.2  0.00  0.00  0.94  3.99  0.91  0.13  0.04  0.02     28    107  18.00
 2002 254    76    27  13.0     2  0.40   425   366     0   346     0   791     0   0.0 0.000   161 0.000 0.000 0.000 0.789 0.000   1.62   0.00  93.6  0.00  0.00  0.97  3.98  0.92  0.13  0.04  0.03     31    107  18.10
 2002 255    77    28  13.0     2  0.39   427   381     0   347     0   808     0   0.0 0.000   161 0.000 0.000 0.000 0.767 0.000   1.59   0.00  92.2  0.00  0.00  1.00  3.97  0.92  0.13  0.04  0.03     35    107  19.15
 2002 256    78    29  13.0     2  0.39   429   395     0   348     0   824     0   0.0 0.000   162 0.000 0.000 0.000 0.780 0.000   1.56   0.00  90.8  0.00  0.00  1.00  3.96  0.94  0.13  0.04  0.03     38    107  20.05
 2002 257    79    30  13.0     2  0.38   430   405     0   347     0   835     0   0.0 0.000   162 0.000 0.000 0.000 0.790 0.000   1.54   0.00  89.2  0.00  0.00  1.00  3.95  0.95  0.13  0.05  0.03     42    107  19.25
 2002 258    80    31  13.0     2  0.38   432   414     0   346     0   846     0   0.0 0.000   162 0.000 0.000 0.000 0.795 0.000   1.53   0.00  87.7  0.00  0.00  1.00  3.93  0.95  0.13  0.05  0.03     46    107  19.50
 2002 259    81    32  13.0     2  0.37   433   422     0   345     0   855     0   0.0 0.000   162 0.000 0.000 0.000 0.798 0.000   1.52   0.00  86.0  0.00  0.00  1.00  3.92  0.96  0.13  0.05  0.04     51    107  18.60
 2002 260    82    33  14.0     2  0.37   434   433     0   345     0   867     0   0.0 0.000   163 0.000 0.000 0.000 0.800 0.000   1.54   0.00  84.5  0.00  0.00  1.00  3.91  0.96  0.13  0.05  0.04     55    107  18.20
 2002 261    83    34  14.0     2  0.36   436   446     0   345     0   882     0   0.0 0.000   163 0.000 0.000 0.000 0.791 0.000   1.52   0.00  83.0  0.00  0.00  1.00  3.89  0.96  0.13  0.05  0.04     60    107  17.80
 2002 262    84    35  14.0     2  0.36   437   454     0   344     0   891     0   0.0 0.000   163 0.000 0.000 0.000 0.797 0.000   1.51   0.00  81.4  0.00  0.00  1.00  3.89  0.97  0.13  0.06  0.04     65    107  18.45
 2002 263    85    36  14.0     3  0.35   437   463     0   342     0   900     0   0.0 0.000   146 0.000 0.000 0.000 0.798 0.000   1.50   0.00  79.6  0.00  0.00  1.00  3.87  0.97  0.13  0.06  0.04     70    107  16.35
 2002 264    86    37  14.0     3  0.34   437   474     0   341     0   911     0   0.0 0.000   131 0.000 0.000 0.000 0.793 0.000   1.52   0.00  77.9  0.00  0.00  1.00  3.86  0.97  0.13  0.06  0.05     75    107  18.20
 2002 265    87    38  14.0     3  0.33   438   484     0   339     0   921     0   0.0 0.000   118 0.000 0.000 0.000 0.779 0.000   1.56   0.00  76.2  0.00  0.00  1.00  3.84  0.97  0.13  0.06  0.05     80    107  17.75
 2002 266    88    39  14.0     3  0.33   439   499     0   339     0   937     0   0.0 0.000   107 0.000 0.000 0.000 0.751 0.000   1.54   0.00  74.6  0.00  0.00  1.00  3.83  0.97  0.13  0.06  0.05     86    107  18.75
 2002 267    89    40  15.0     3  0.32   439   510     0   337     0   949     0   0.0 0.000    98 0.000 0.000 0.000 0.754 0.000   1.53   0.00  72.8  0.00  0.00  1.00  3.81  0.98  0.13  0.06  0.05     92    107  18.45
 2002 268    90    41  15.0     3  0.31   440   521     0   336     0   961     0   0.0 0.000    89 0.000 0.000 0.000 0.753 0.000   1.53   0.00  71.1  0.00  0.00  1.00  3.80  0.98  0.13  0.06  0.05     98    107  17.40
 2002 269    91    42  15.0     3  0.31   440   537     0   336     0   977     0   0.0 0.000    82 0.000 0.000 0.000 0.750 0.000   1.54   0.00  69.5  0.00  0.00  1.00  3.78  0.98  0.13  0.07  0.05    105    107  19.15
 2002 270    92    43  15.0     3  0.30   442   553     0   336     0   995     0   0.0 0.000    75 0.000 0.000 0.000 0.730 0.000   1.52   0.00  68.0  0.00  0.00  1.00  3.77  0.98  0.13  0.07  0.06    111    107  19.45
 2002 271    93    44  15.0     3  0.29   443   569     0   335     0  1012     0   0.0 0.000    70 0.000 0.000 0.000 0.724 0.000   1.51   0.00  66.4  0.00  0.00  1.00  3.75  0.98  0.13  0.07  0.06    118    107  19.30
 2002 272    94    45  15.0     3  0.29   444   585     0   335     0  1028     0   0.0 0.000    65 0.000 0.000 0.000 0.716 0.000   1.49   0.00  64.8  0.00  0.00  1.00  3.74  0.99  0.13  0.07  0.06    125    107  19.45
 2002 273    95    46  15.0     3  0.28   445   601     0   334     0  1046     0   0.0 0.000    61 0.000 0.000 0.000 0.706 0.000   1.50   0.00  63.2  0.00  0.00  1.00  3.73  0.99  0.13  0.08  0.07    132    107  19.70
 2002 274    96    47  16.0     3  0.27   446   616     0   334     0  1062     0   0.0 0.000    57 0.000 0.000 0.000 0.680 0.000   1.49   0.00  61.7  0.00  0.00  1.00  3.72  0.99  0.13  0.08  0.07    139    107  19.75
 2002 275    97    48  16.0     3  0.27   447   634     0   334     0  1081     0   0.0 0.000    54 0.000 0.000 0.000 0.673 0.000   1.48   0.00  60.2  0.00  0.00  1.00  3.71  0.99  0.12  0.08  0.07    147    107  19.25
 2002 276    98    49  16.0     3  0.26   448   651     0   334     0  1099     0   0.0 0.000    51 0.000 0.000 0.000 0.669 0.000   1.47   0.00  58.7  0.00  0.00  1.00  3.69  1.00  0.12  0.09  0.07    155    107  19.80
 2002 277    99    50  16.0     3  0.26   450   668     0   334     0  1118     0   0.0 0.000    49 0.000 0.000 0.000 0.663 0.000   1.46   0.00  57.2  0.00  0.00  1.00  3.68  1.00  0.12  0.09  0.08    163    107  19.15
 2002 278   100    51  16.0     3  0.25   451   684     0   334     0  1134     0   0.0 0.000    47 0.000 0.000 0.000 0.656 0.000   1.46   0.00  55.6  0.00  0.00  1.00  3.67  1.00  0.12  0.09  0.08    171    107  19.40
 2002 279   101    52  16.0     3  0.24   451   696     0   333     0  1148     0   0.0 0.000    45 0.000 0.000 0.000 0.647 0.000   1.45   0.00  53.9  0.00  0.00  1.00  3.66  1.00  0.12  0.09  0.08    180    107  18.45
 2002 280   102    53  16.0     3  0.24   452   710     0   332     0  1163     0   0.0 0.000    44 0.000 0.000 0.000 0.636 0.000   1.45   0.00  52.3  0.00  0.00  1.00  3.65  1.00  0.12  0.10  0.09    188    107  17.45
 2002 281   103    54  16.0     3  0.23   453   726     0   332     0  1179     0   0.0 0.000    42 0.000 0.000 0.000 0.625 0.000   1.45   0.00  50.8  0.00  0.00  1.00  3.64  1.00  0.12  0.10  0.09    197    107  16.90
 2002 282   104    55  17.0     3  0.22   455   744     0   332     0  1199     0   0.0 0.000    41 0.000 0.000 0.000 0.611 0.000   1.44   0.00  49.4  0.00  0.00  1.00  3.63  1.01  0.12  0.10  0.09    206    107  16.85
 2002 283   105    56  17.0     3  0.22   457   762     0   332     0  1219     0   0.0 0.000    40 0.000 0.000 0.000 0.601 0.000   1.44   0.00  48.0  0.00  0.00  1.00  3.62  1.01  0.12  0.11  0.09    216    107  16.25
 2002 284   106    57  17.0     3  0.21   459   781     0   332     0  1239     0   0.0 0.000    39 0.000 0.000 0.000 0.592 0.000   1.43   0.00  46.7  0.00  0.00  1.00  3.61  1.01  0.12  0.11  0.10    225    107  15.65
 2002 285   107    58  17.0     3  0.21   460   799     0   333     0  1259     0   0.0 0.000    39 0.000 0.000 0.000 0.583 0.000   1.42   0.00  45.3  0.00  0.00  1.00  3.60  1.01  0.12  0.11  0.10    235    107  16.50
 2002 286   108    59  17.0     3  0.20   462   817     0   333     0  1279     0   0.0 0.000    38 0.000 0.000 0.000 0.574 0.000   1.41   0.00  44.0  0.00  0.00  1.00  3.59  1.02  0.12  0.12  0.10    245    107  16.75
 2002 287   109    60  17.0     3  0.20   464   833     0   333     0  1297     0   0.0 0.000    37 0.000 0.000 0.000 0.564 0.000   1.40   0.00  42.5  0.00  0.00  1.00  3.58  1.02  0.12  0.12  0.11    256    107  17.10
 2002 288   110    61  17.0     3  0.19   465   848     0   332     0  1313     0   0.0 0.000    37 0.000 0.000 0.000 0.551 0.000   1.40   0.00  41.0  0.00  0.00  1.00  3.57  1.02  0.12  0.12  0.11    266    107  18.75
 2002 289   111    62  17.0     3  0.18   466   862     0   332     0  1328     0   0.0 0.000    37 0.000 0.000 0.000 0.534 0.000   1.39   0.00  39.5  0.00  0.00  1.00  3.56  1.02  0.12  0.12  0.11    277    107  19.30
 2002 290   112    63  18.0     3  0.18   467   879     0   332     0  1346     0   0.0 0.000    36 0.000 0.000 0.000 0.520 0.000   1.38   0.00  37.8  0.00  0.00  1.00  3.55  1.02  0.12  0.13  0.12    288    107  19.30
 2002 291   113    64  18.0     3  0.17   468   896     0   332     0  1365     0   0.0 0.000    36 0.000 0.000 0.000 0.507 0.000   1.37   0.00  36.3  0.00  0.00  1.00  3.54  1.02  0.12  0.13  0.12    299    107  20.35
 2002 292   114    65  18.0     3  0.16   469   909     0   331     0  1378     0   0.0 0.000    36 0.000 0.000 0.000 0.487 0.000   1.37   0.00  34.6  0.00  0.00  1.00  3.54  1.03  0.12  0.13  0.12    310    107  19.65
 2002 293   115    66  18.0     3  0.16   470   927     0   331     0  1398     0   0.0 0.000    35 0.000 0.000 0.000 0.457 0.000   1.37   0.00  33.1  0.00  0.00  1.00  3.53  1.03  0.12  0.13  0.12    322    107  20.55
 2002 294   116    67  18.0     3  0.14   471   939     0   330     0  1410     0   0.0 0.000    35 0.000 0.000 0.000 0.436 0.000   1.37   0.00  30.4  0.00  0.00  1.00  3.52  1.03  0.12  0.14  0.13    334    107  19.40
 2002 295   117    68  18.0     3  0.13   472   955     0   330     0  1427     0   0.0 0.000    35 0.000 0.000 0.000 0.403 0.000   1.38   0.00  28.2  0.00  0.00  1.00  3.51  1.03  0.12  0.14  0.13    346    107  19.75
 2002 296   118    69  18.0     3  0.13   474   969     0   329     0  1443     0   0.0 0.000    35 0.000 0.000 0.000 0.368 0.000   1.43   0.00  26.4  0.00  0.00  1.00  3.51  1.03  0.12  0.14  0.13    359    107  19.25
 2002 297   119    70  18.0     3  0.12   476   987     0   329     0  1463     0   0.0 0.000    35 0.000 0.000 0.000 0.273 0.000   1.44   0.00  25.4  0.00  0.00  1.00  3.50  1.03  0.12  0.14  0.13    372    107  18.10
 2002 298   120    71  18.0     4  0.12   476  1004     0   329     0  1479     0   0.0 0.000    35 0.000 0.000 0.000 0.235 0.000   1.47   0.00  25.2  0.00  0.00  1.00  3.49  1.03  0.12  0.15  0.14    385    107  18.00
 2002 299   121    72  18.0     4  0.12   476  1022     0   329     0  1498     0   0.0 0.000    34 0.000 0.000 0.000 0.000 0.000   1.48   0.00  25.1  0.00  0.00  1.00  3.48  1.03  0.12  0.15  0.14    398    107  18.45
 2002 300   122    73  18.0     4  0.12   476  1047     0   330     0  1522     0   0.0 0.000    34 0.000 0.000 0.000 0.000 0.000   1.48   0.00  24.9  0.00  0.00  1.00  3.47  1.03  0.12  0.15  0.14    410    107  18.95
 2002 301   123    74  18.0     4  0.12   476  1070     0   331     0  1546     0   0.0 0.000    34 0.000 0.000 0.000 0.000 0.000   1.48   0.00  24.8  0.00  0.00  1.00  3.47  1.03  0.12  0.15  0.15    423    107  19.50
 2002 302   124    75  18.0     4  0.12   476  1093     0   332     0  1569     0   0.0 0.000    34 0.000 0.000 0.000 0.000 0.000   1.50   0.00  24.7  0.00  0.00  1.00  3.46  1.04  0.12  0.16  0.15    436    107  20.25
 2002 303   125    76  18.0     4  0.12   476  1114     0   332     0  1589     0   0.0 0.000    34 0.000 0.000 0.000 0.000 0.000   1.48   0.00  24.5  0.00  0.00  1.00  3.46  1.04  0.12  0.16  0.16    449    132  19.70
 2002 304   126    77  18.0     5  0.12   476   554   355   331   583  1612  1314  44.3 0.220    34 0.000 0.000 0.000 0.000 0.000   1.73  60.90  24.4  0.00  0.00  1.00  3.45  1.04  0.12  0.16  0.16    462    157  20.20
 2002 305   127    78  18.0     5  0.12   476   570   364   331   592  1638  1350  43.9 0.223    34 0.000 0.000 0.000 0.000 0.000   1.69  61.54  24.3  0.00  0.00  1.00  3.44  1.04  0.12  0.17  0.16    475    181  18.65
 2002 306   128    79  18.0     5  0.11   476   583   374   330   602  1661  1384  43.5 0.225    34 0.000 0.000 0.000 0.000 0.000   1.65  62.14  24.1  0.00  0.00  1.00  3.43  1.04  0.12  0.17  0.16    488    206  18.65
 2002 307   129    80  18.0     5  0.11   476   597   382   329   610  1682  1414  43.1 0.227    34 0.000 0.000 0.000 0.000 0.000   1.62  62.64  24.0  0.00  0.00  1.00  3.43  1.04  0.12  0.17  0.16    501    231  16.60
 2002 308   130    81  18.0     5  0.11   474   588   415   328   643  1704  1537  41.8 0.244    34 0.000 0.000 0.000 0.000 0.000   1.60  64.57  23.9  0.00  0.00  1.00  3.42  1.04  0.12  0.17  0.17    514    256  14.50
 2002 309   131    82  18.0     5  0.11   472   578   447   327   675  1724  1655  40.8 0.259    34 0.000 0.000 0.000 0.000 0.000   1.58  66.24  23.8  0.00  0.00  1.00  3.41  1.04  0.12  0.17  0.17    527    280  14.20
 2002 310   132    83  18.0     5  0.11   471   570   479   326   707  1748  1775  39.8 0.274    34 0.000 0.000 0.000 0.000 0.000   1.56  67.78  23.7  0.00  0.00  1.00  3.41  1.03  0.12  0.17  0.17    540    305  14.70
 2002 311   133    84  18.0     5  0.11   469   558   514   325   742  1768  1904  39.0 0.291    34 0.000 0.000 0.000 0.000 0.000   1.54  69.29  23.7  0.00  0.00  1.00  3.40  1.03  0.12  0.17  0.17    553    329  16.25
 2002 312   134    85  18.0     5  0.11   465   539   548   324   776  1780  2030  38.2 0.308    34 0.000 0.000 0.000 0.000 0.000   1.54  70.64  23.6  0.00  0.00  1.00  3.40  1.03  0.12  0.17  0.17    566    353  16.30
 2002 313   135    86  18.0     5  0.11   463   529   581   323   809  1801  2152  37.6 0.323    34 0.000 0.000 0.000 0.000 0.000   1.52  71.84  23.5  0.00  0.00  1.00  3.39  1.03  0.12  0.17  0.17    579    378  16.25
 2002 314   136    87  18.0     5  0.11   462   518   613   322   840  1820  2269  37.0 0.337    34 0.000 0.000 0.000 0.000 0.000   1.49  72.90  23.4  0.00  0.00  1.00  3.38  1.03  0.12  0.18  0.17    592    402  15.90
 2002 315   137    88  18.0     5  0.11   459   503   648   320   876  1838  2400  36.5 0.353    34 0.000 0.000 0.000 0.000 0.000   1.48  73.99  23.4  0.00  0.00  1.00  3.38  1.02  0.12  0.18  0.18    606    426  18.20
 2002 316   138    89  18.0     5  0.11   456   486   684   319   912  1854  2533  36.0 0.369    34 0.000 0.000 0.000 0.000 0.000   1.47  75.02  23.3  0.00  0.00  1.00  3.37  1.02  0.12  0.18  0.18    619    450  19.05
 2002 317   139    90  18.0     5  0.11   453   470   720   318   948  1871  2667  35.5 0.385    34 0.000 0.000 0.000 0.000 0.000   1.45  75.97  23.2  0.00  0.00  1.00  3.37  1.02  0.12  0.18  0.18    632    474  19.85
 2002 318   140    91  18.0     5  0.10   450   453   756   316   984  1886  2800  35.1 0.401    34 0.000 0.000 0.000 0.000 0.000   1.44  76.85  23.2  0.00  0.00  1.00  3.36  1.02  0.12  0.18  0.18    645    498  20.20
 2002 319   141    92  18.0     5  0.10   446   433   791   314  1019  1899  2931  34.8 0.417    34 0.000 0.000 0.000 0.000 0.000   1.43  77.65  23.1  0.00  0.00  1.00  3.36  1.01  0.12  0.18  0.18    658    521  20.55
 2002 320   142    93  18.0     5  0.10   443   415   826   313  1054  1912  3059  34.4 0.432    34 0.000 0.000 0.000 0.000 0.000   1.42  78.38  23.0  0.00  0.00  1.00  3.35  1.01  0.12  0.18  0.18    672    545  20.79
 2002 321   143    94  18.0     5  0.10   441   400   855   311  1083  1923  3167  34.2 0.445    34 0.000 0.000 0.000 0.000 0.000   1.40  78.97  22.8  0.00  0.00  1.00  3.34  1.01  0.12  0.18  0.18    685    568  18.20
 2002 322   144    95  18.0     5  0.10   438   389   882   309  1110  1937  3268  34.0 0.456    34 0.000 0.000 0.000 0.000 0.000   1.37  79.48  22.6  0.00  0.00  1.00  3.33  1.00  0.12  0.18  0.18    698    591  17.40
 2002 323   145    96  18.0     5  0.10   436   376   910   308  1138  1950  3370  33.8 0.467    34 0.000 0.000 0.000 0.000 0.000   1.35  79.98  22.5  0.00  0.00  1.00  3.32  1.00  0.12  0.18  0.18    712    614  18.00
 2002 324   146    97  18.0     5  0.10   436   376   921   306  1149  1962  3413  33.7 0.470    34 0.000 0.000 0.000 0.000 0.000   1.33  80.18  22.1  0.00  0.00  1.00  3.31  1.00  0.12  0.18  0.18    725    637  18.35
 2002 325   147    98  18.0     6  0.10   436   376   921   306  1149  1962  3413  33.7 0.470    34 0.000 0.000 0.000 0.000 0.000   1.33  80.18  22.1  0.00  0.00  1.00  3.30  0.99  0.12  0.18  0.18    725    637  18.60
 2002 326   148    99  18.0    20  0.10   436   376   921   306  1149  1962  3413  33.7 0.470    34 0.000 0.000 0.000 0.000 0.000   1.33  80.18  22.1  0.00  0.00  1.00  3.29  0.99  0.12  0.18  0.18    725    637   0.00

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      DEC 02, 2018; 12:33:37
                                                                                
*RUN  82        : 03_03                     RICER046 SSKT0003   18              
 MODEL          : RICER046 - Rice                                               
 EXPERIMENT     : SSKT0003 RI mulation, Thailand                                
 DATA PATH      : C:\DSSAT46\Rice\                                              
 TREATMENT 18   : 03_03                     RICER046                            
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4242-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTD  
 2003 227    49     0   7.0     1  0.24   256    28     0   127     0   284     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.36   0.00  93.1  0.00  0.00  0.05  0.84  0.11  0.00  0.00  0.00      0      0  21.90
 2003 228    50     1   8.0     1  0.23   256    28     0   130     0   284     0   0.0 0.000    33 0.000 0.000 0.000 0.233 0.000   3.84   0.00  91.8  0.00  0.00  0.09  0.89  0.11  0.00  0.00  0.00      0      0  21.49
 2003 229    51     2   8.0     1  0.23   256    28     0   137     0   285     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.95   0.00  91.3  0.00  0.00  0.13  0.97  0.12  0.00  0.00  0.00      0      0  19.91
 2003 230    52     3   8.0     1  0.24   257    28     0   147     0   285     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.94   0.00  91.5  0.00  0.00  0.16  1.08  0.15  0.00  0.00  0.00      0     11  19.91
 2003 231    53     4   8.0     1  0.24   258    28     0   169     0   286     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.92   0.00  91.9  0.00  0.00  0.20  1.25  0.17  0.00  0.00  0.00      0     22  19.45
 2003 232    54     5   9.0     1  0.24   259    28     0   186     0   288     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.90   0.00  92.4  0.00  0.00  0.23  1.37  0.36  0.00  0.00  0.00      1     36  17.80
 2003 233    55     6   9.0     1  0.24   261    28     0   212     0   289     0   0.0 0.000    33 0.000 0.000 0.000 0.000 0.000   3.87   0.00  93.0  0.00  0.00  0.27  1.59  0.36  0.06  0.00  0.00      1     51  19.19
 2003 234    56     7   9.0     2  0.26   270    36     0   220     0   307     0   0.0 0.000    80 0.000 0.000 0.000 0.000 0.000   3.65   0.00  96.1  0.00  0.00  0.30  1.98  0.43  0.07  0.00  0.00      1     67  18.54
 2003 235    57     8   9.0     2  0.28   282    46     0   228     0   328     0   0.0 0.000    84 0.000 0.000 0.000 0.000 0.000   3.42   0.00  99.0  0.00  0.00  0.33  2.14  0.45  0.08  0.00  0.00      1     67  17.72
 2003 236    58     9   9.0     2  0.31   299    60     0   237     0   359     0   0.0 0.000    91 0.000 0.000 0.000 0.000 0.000   3.12   0.00 102.8  0.00  0.00  0.37  2.26  0.47  0.08  0.00  0.00      1     67  18.84
 2003 237    59    10  10.0     2  0.34   322    79     0   245     0   401     0   0.0 0.000    96 0.000 0.000 0.000 0.000 0.000   2.80   0.00 105.8  0.00  0.00  0.40  2.39  0.50  0.09  0.01  0.00      1     67  18.90
 2003 238    60    11  10.0     2  0.36   336    99     0   251     0   435     0   0.0 0.000   100 0.000 0.000 0.000 0.263 0.000   2.58   0.00 106.8  0.00  0.00  0.43  2.49  0.54  0.09  0.01  0.00      2     67  18.83
 2003 239    61    12  10.0     2  0.38   353   129     0   261     0   483     0   0.0 0.000   103 0.000 0.000 0.000 0.360 0.000   2.32   0.00 108.1  0.00  0.00  0.47  2.57  0.57  0.10  0.01  0.00      2     67  21.02
 2003 240    62    13  10.0     2  0.40   367   160     0   269     0   527     0   0.0 0.000   106 0.000 0.000 0.000 0.473 0.000   2.13   0.00 108.5  0.00  0.00  0.51  2.68  0.61  0.10  0.02  0.00      3     67  21.24
 2003 241    63    14  11.0     2  0.41   375   186     0   275     0   562     0   0.0 0.000   107 0.000 0.000 0.000 0.559 0.000   1.99   0.00 108.2  0.00  0.00  0.54  2.78  0.66  0.11  0.02  0.01      4     67  21.75
 2003 242    64    15  11.0     2  0.41   382   208     0   279     0   590     0   0.0 0.000   108 0.000 0.000 0.000 0.617 0.000   1.90   0.00 107.5  0.00  0.00  0.58  2.83  0.70  0.11  0.02  0.01      5     67  18.25
 2003 243    65    16  11.0     2  0.41   386   226     0   282     0   612     0   0.0 0.000   108 0.000 0.000 0.000 0.659 0.000   1.83   0.00 106.4  0.00  0.00  0.62  2.87  0.73  0.11  0.02  0.01      6     67  19.25
 2003 244    66    17  11.0     2  0.41   389   241     0   284     0   630     0   0.0 0.000   109 0.000 0.000 0.000 0.689 0.000   1.78   0.00 105.2  0.00  0.00  0.65  2.89  0.75  0.11  0.03  0.01      8     67  19.35
 2003 245    67    18  11.0     2  0.41   393   258     0   286     0   651     0   0.0 0.000   109 0.000 0.000 0.000 0.712 0.000   1.72   0.00 104.0  0.00  0.00  0.69  2.90  0.77  0.11  0.03  0.01      9     67  19.25
 2003 246    68    19  11.0     2  0.41   395   270     0   287     0   664     0   0.0 0.000   109 0.000 0.000 0.000 0.736 0.000   1.69   0.00 102.6  0.00  0.00  0.72  2.92  0.79  0.11  0.03  0.02     11     67  17.95
 2003 247    69    20  12.0     2  0.40   397   282     0   288     0   679     0   0.0 0.000   109 0.000 0.000 0.000 0.751 0.000   1.65   0.00 101.2  0.00  0.00  0.75  2.92  0.80  0.11  0.03  0.02     13     67  18.60
 2003 248    70    21  12.0     2  0.40   399   297     0   289     0   696     0   0.0 0.000   110 0.000 0.000 0.000 0.766 0.000   1.61   0.00  99.9  0.00  0.00  0.79  2.93  0.81  0.11  0.03  0.02     15     67  19.55
 2003 249    71    22  12.0     2  0.39   401   308     0   290     0   709     0   0.0 0.000   110 0.000 0.000 0.000 0.783 0.000   1.58   0.00  98.4  0.00  0.00  0.82  2.93  0.82  0.11  0.03  0.02     17     67  18.60
 2003 250    72    23  12.0     2  0.39   402   316     0   289     0   718     0   0.0 0.000   110 0.000 0.000 0.000 0.795 0.000   1.56   0.00  96.8  0.00  0.00  0.86  2.93  0.83  0.11  0.03  0.02     20     67  16.75
 2003 251    73    24  12.0     2  0.38   403   326     0   289     0   730     0   0.0 0.000   110 0.000 0.000 0.000 0.803 0.000   1.54   0.00  95.3  0.00  0.00  0.89  2.93  0.83  0.11  0.04  0.02     22     67  19.20
 2003 252    74    25  12.0     2  0.38   404   337     0   289     0   741     0   0.0 0.000   111 0.000 0.000 0.000 0.813 0.000   1.51   0.00  93.8  0.00  0.00  0.92  2.93  0.84  0.11  0.04  0.03     25     67  18.90
 2003 253    75    26  13.0     2  0.37   405   346     0   289     0   751     0   0.0 0.000   111 0.000 0.000 0.000 0.823 0.000   1.54   0.00  92.2  0.00  0.00  0.95  2.92  0.84  0.11  0.04  0.03     28     67  18.20
 2003 254    76    27  13.0     2  0.37   406   353     0   288     0   760     0   0.0 0.000   111 0.000 0.000 0.000 0.808 0.000   1.52   0.00  90.6  0.00  0.00  0.99  2.92  0.85  0.11  0.04  0.03     32     67  17.50
 2003 255    77    28  13.0     2  0.36   407   360     0   287     0   767     0   0.0 0.000   111 0.000 0.000 0.000 0.813 0.000   1.51   0.00  89.0  0.00  0.00  1.00  2.91  0.85  0.11  0.04  0.03     35     67  17.30
 2003 256    78    29  13.0     2  0.36   408   367     0   286     0   775     0   0.0 0.000   111 0.000 0.000 0.000 0.817 0.000   1.50   0.00  87.4  0.00  0.00  1.00  2.90  0.85  0.11  0.04  0.03     39     67  17.40
 2003 257    79    30  13.0     2  0.35   409   373     0   285     0   782     0   0.0 0.000   111 0.000 0.000 0.000 0.820 0.000   1.49   0.00  85.8  0.00  0.00  1.00  2.89  0.86  0.11  0.04  0.03     42     67  16.55
 2003 258    80    31  13.0     2  0.35   410   383     0   285     0   793     0   0.0 0.000   112 0.000 0.000 0.000 0.822 0.000   1.47   0.00  84.2  0.00  0.00  1.00  2.88  0.86  0.11  0.04  0.03     46     67  18.45
 2003 259    81    32  13.0     2  0.34   411   390     0   284     0   800     0   0.0 0.000   112 0.000 0.000 0.000 0.828 0.000   1.47   0.00  82.6  0.00  0.00  1.00  2.87  0.86  0.11  0.05  0.04     50     67  18.30
