*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      DEC 02, 2018; 12:33:06
                                                                                
*RUN   1        : 86_01                     RICER046 SSKT0001    1              
 MODEL          : RICER046 - Rice                                               
 EXPERIMENT     : SSKT0001 RI mulation, Thailand                                
 DATA PATH      : C:\DSSAT46\Rice\                                              
 TREATMENT  1   : 86_01                     RICER046                            
  
@YEAR DOY   DAS   DAP  CNAD  GNAD  VNAD  GN%D  VN%D  NUPC  LNAD  SNAD  LN%D  SN%D  SHND  RN%D  SNN0C  SNN1C                                 
 1993 309   131    68  42.2   0.0  42.2  0.00  1.20 *****  13.2  29.0  1.20  1.20  0.00  0.76  12.77   3.07
 1993 310   132    69  42.5   0.0  42.5  0.00  1.20 *****  13.2  29.2  1.20  1.20  0.00  0.77  13.24   3.07
 1993 311   133    70  42.5   0.0  42.5  0.00  1.19 *****  13.1  29.4  1.19  1.19  0.00  0.77  13.71   3.07
 1993 312   134    71  42.5   0.0  42.5  0.00  1.18 *****  13.0  29.5  1.18  1.18  0.00  0.77  14.20   3.07
 1993 313   135    72  42.5   0.0  42.5  0.00  1.17 *****  12.9  29.6  1.17  1.17  0.00  0.77  14.69   3.07
 1993 314   136    73  42.5   0.0  42.5  0.00  1.16 *****  12.9  29.7  1.16  1.16  0.00  0.77  15.18   3.07
 1993 315   137    74  42.5   0.0  42.5  0.00  1.16 *****  12.8  29.7  1.16  1.16  0.00  0.78  15.69   3.07
 1993 316   138    75  42.5   0.0  42.5  0.00  1.15 *****  12.7  29.8  1.15  1.15  0.00  0.78  16.20   3.07
 1993 317   139    76  42.5   0.0  42.5  0.00  1.15 *****  12.7  29.9  1.15  1.15  0.00  0.78  16.72   3.07
 1993 318   140    77  42.5   0.0  42.5  0.00  1.14 *****  12.6  29.9  1.14  1.14  0.00  0.79  17.25   3.07
 1993 319   141    78  42.5   0.0  42.5  0.00  1.14 *****  12.6  30.0  1.14  1.14  0.00  0.79  17.79   3.07
 1993 320   142    79  42.5   0.0  42.5  0.00  1.14 *****  12.5  30.0  1.14  1.14  0.00  0.80  18.34   3.07
 1993 321   143    80  42.6   0.0  42.6  0.00  1.14 *****  12.5  30.0  1.14  1.14  0.00  0.81  18.90   3.07
 1993 322   144    81  42.6   0.0  42.6  0.00  1.13 *****  12.5  30.1  1.13  1.13  0.00  0.81  19.47   3.07
 1993 323   145    82  42.6   0.0  42.6  0.00  1.13 *****  12.5  30.1  1.13  1.13  0.00  0.82  20.05   3.07
 1993 324   146    83  42.6   0.0  42.6  0.00  1.13 *****  12.4  30.1  1.13  1.13  0.00  0.82  20.63   3.07
 1993 325   147    84  42.6   0.0  42.6  0.00  1.13 *****  12.4  30.2  1.13  1.13  0.00  0.83  21.22   3.07
 1993 326   148    85  42.6   0.0  42.6  0.00  1.13 *****  12.4  30.2  1.13  1.13  0.00  0.84  21.81   3.07
 1993 327   149    86  42.6   0.0  42.6  0.00  1.13 *****  12.4  30.2  1.13  1.13  0.00  0.85  22.40   3.07
 1993 328   150    87  42.6   0.0  42.6  0.00  1.13 *****  12.4  30.2  1.13  1.13  0.00  0.85  23.00   3.07
 1993 329   151    88  42.6   0.0  42.6  0.00  1.12 *****  12.4  30.2  1.12  1.12  0.00  0.86  23.60   3.07
 1993 330   152    89  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.2  1.12  1.12  0.00  0.87  24.21   3.07
 1993 331   153    90  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.88  24.82   3.07
 1993 332   154    91  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.88  25.43   3.07
 1993 333   155    92  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.89  26.04   3.07
 1993 334   156    93  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.90  26.65   3.07
 1993 335   157    94  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.91  27.26   3.07
 1993 336   158    95  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.92  27.88   3.07
 1993 337   159    96  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.93  28.49   3.07
 1993 338   160    97  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.94  29.11   3.07
 1993 339   161    98  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.95  29.73   3.07
 1993 340   162    99  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.96  30.34   3.07
 1993 341   163   100  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.96  30.96   3.07
 1993 342   164   101  42.6   0.0  42.6  0.00  1.12 *****  12.3  30.3  1.12  1.12  0.00  0.97  31.58   3.07
 1993 343   165   102  42.9   0.0  42.9  0.00  1.13 *****  12.4  30.5  1.13  1.13  0.00  0.98  32.20   3.07
 1993 344   166   103  43.0   0.0  43.0  0.00  1.13 *****  12.4  30.6  1.13  1.13  0.00  0.99  32.82   3.07
 1993 345   167   104  43.1   0.0  43.1  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.00  33.44   3.07
 1993 346   168   105  43.1   0.0  43.1  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.01  34.06   3.07
 1993 347   169   106  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.02  34.68   3.07
 1993 348   170   107  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.03  35.30   3.07
 1993 349   171   108  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.04  35.92   3.07
 1993 350   172   109  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.05  36.54   3.07
 1993 351   173   110  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.06  37.16   3.07
 1993 352   174   111  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.08  37.78   3.07
 1993 353   175   112  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.09  38.41   3.07
 1993 354   176   113  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.10  39.03   3.07
 1993 355   177   114  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.11  39.65   3.07
 1993 356   178   115  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.12  40.27   3.07
 1993 357   179   116  43.2   0.0  43.2  0.00  1.13 *****  12.4  30.7  1.13  1.13  0.00  1.13  40.89   3.07
 1993 358   180   117  43.2   5.7  37.5  0.46  1.46 *****  16.0  21.5  1.46  1.46  0.00  1.14  41.51   3.07
 1993 359   181   118  43.2   5.7  37.5  0.46  1.46 *****  16.0  21.5  1.46  1.46  0.00  1.15  42.13   3.42
 1993 360   182   119  43.2   5.7  37.4  0.46  1.46 *****  16.0  21.5  1.46  1.46  0.00  1.16  42.75   3.76
 1993 361   183   120  43.2   5.8  37.4  0.46  1.46 *****  16.0  21.4  1.46  1.46  0.00  1.17  43.37   4.11
 1993 362   184   121  43.2   5.8  37.4  0.46  1.46 *****  16.0  21.4  1.46  1.46  0.00  1.19  43.99   4.46
 1993 363   185   122  43.2   5.8  37.4  0.46  1.46 *****  16.0  21.4  1.46  1.46  0.00  1.20  44.61   4.81
 1993 364   186   123  43.2   6.8  36.4  0.50  1.48 *****  16.0  20.4  1.48  1.48  0.00  1.21  45.24   5.15
 1993 365   187   124  43.2   7.8  35.4  0.53  1.51 *****  16.1  19.3  1.51  1.51  0.00  1.22  45.86   5.50
 1994 001   188   125  43.2   8.7  34.4  0.55  1.54 *****  16.1  18.3  1.54  1.54  0.00  1.23  46.48   5.85
 1994 002   189   126  43.2   9.7  33.5  0.57  1.59 *****  16.3  17.2  1.59  1.59  0.00  1.25  47.10   6.20
 1994 003   190   127  43.2  10.7  32.5  0.58  1.64 *****  16.5  16.0  1.64  1.64  0.00  1.26  47.72   6.54
 1994 004   191   128  43.2  11.7  31.5  0.59  1.70 *****  16.8  14.7  1.70  1.70  0.00  1.27  48.34   6.89
 1994 005   192   129  43.2  11.8  31.4  0.59  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.28  48.96   7.24
 1994 006   193   130  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.30  49.58   7.59
 1994 007   194   131  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.31  50.20   7.93
 1994 008   195   132  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.32  50.82   8.28
 1994 009   196   133  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.33  51.44   8.63
 1994 010   197   134  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.35  52.07   8.98
 1994 011   198   135  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.36  52.69   9.32
 1994 012   199   136  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.37  53.31   9.67
 1994 013   200   137  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.39  53.93  10.02
 1994 014   201   138  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.39  53.93  10.02
 1994 015   202   139  43.2  11.8  31.4  0.60  1.79 *****  18.1  13.3  1.79  1.79  0.00  1.39  53.93  10.02

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      DEC 02, 2018; 12:33:59
                                                                                
*RUN 137        : 94_05                     RICER046 SSKT0005    9              
 MODEL          : RICER046 - Rice                                               
 EXPERIMENT     : SSKT0005 RI mulation, Thailand                                
 DATA PATH      : C:\DSSAT46\Rice\                                              
 TREATMENT  9   : 94_05                     RICER046                            
  
@YEAR DOY   DAS   DAP  CNAD  GNAD  VNAD  GN%D  VN%D  NUPC  LNAD  SNAD  LN%D  SN%D  SHND  RN%D  SNN0C  SNN1C                                 
 1994 241    63     0   9.7   0.0   9.7  0.00  3.40 *****   8.7   1.0  3.40  3.40  0.00  0.69   0.00   0.00
 1994 242    64     1  11.1   0.0  11.1  0.00  3.91 *****  10.0   1.1  3.91  3.91  0.00  1.15   0.00   0.00
 1994 243    65     2  11.3   0.0  11.3  0.00  3.98 *****  10.2   1.1  3.98  3.98  0.00  1.29   0.01   0.00
 1994 244    66     3  11.3   0.0  11.3  0.00  3.97 *****  10.2   1.1  3.97  3.97  0.00  1.27   0.01   0.14
 1994 245    67     4  11.3   0.0  11.3  0.00  3.95 *****  10.2   1.1  3.95  3.95  0.00  1.27   0.02   0.29
 1994 246    68     5  11.3   0.0  11.3  0.00  3.94 *****  10.2   1.1  3.94  3.94  0.00  1.24   0.02   0.46
 1994 247    69     6  11.3   0.0  11.3  0.00  3.91 *****  10.2   1.1  3.91  3.91  0.00  1.13   0.03   0.64
 1994 248    70     7  11.3   0.0  11.3  0.00  3.70 *****  10.0   1.3  3.70  3.70  0.00  1.09   0.03   0.83
 1994 249    71     8  11.3   0.0  11.3  0.00  3.43 *****   9.7   1.6  3.43  3.43  0.00  1.04   0.04   1.01
 1994 250    72     9  11.3   0.0  11.3  0.00  3.09 *****   9.4   2.0  3.09  3.09  0.00  0.99   0.04   1.01
 1994 251    73    10  11.3   0.0  11.3  0.00  2.67 *****   8.9   2.4  2.67  2.67  0.00  0.95   0.05   1.01
 1994 252    74    11  11.3   0.0  11.3  0.00  2.40 *****   8.5   2.9  2.40  2.40  0.00  0.91   0.06   1.01
 1994 253    75    12  11.3   0.0  11.3  0.00  2.28 *****   8.2   3.1  2.28  2.28  0.00  0.90   0.08   1.01
 1994 254    76    13  11.3   0.0  11.3  0.00  2.12 *****   7.9   3.4  2.12  2.12  0.00  0.88   0.09   1.01
 1994 255    77    14  11.3   0.0  11.3  0.00  2.01 *****   7.6   3.7  2.01  2.01  0.00  0.87   0.12   1.01
 1994 256    78    15  11.3   0.0  11.3  0.00  1.92 *****   7.4   3.9  1.92  1.92  0.00  0.85   0.14   1.01
 1994 257    79    16  11.3   0.0  11.3  0.00  1.86 *****   7.3   4.1  1.86  1.86  0.00  0.85   0.17   1.01
 1994 258    80    17  11.3   0.0  11.3  0.00  1.81 *****   7.1   4.2  1.81  1.81  0.00  0.84   0.20   1.01
 1994 259    81    18  11.3   0.0  11.3  0.00  1.77 *****   7.0   4.3  1.77  1.77  0.00  0.84   0.24   1.01
 1994 260    82    19  11.7   0.0  11.7  0.00  1.78 *****   7.1   4.6  1.78  1.78  0.00  0.85   0.28   1.01
 1994 261    83    20  11.7   0.0  11.7  0.00  1.74 *****   7.0   4.7  1.74  1.74  0.00  0.84   0.32   1.01
 1994 262    84    21  11.7   0.0  11.7  0.00  1.70 *****   6.9   4.8  1.70  1.70  0.00  0.84   0.36   1.01
 1994 263    85    22  11.7   0.0  11.7  0.00  1.64 *****   6.7   5.0  1.64  1.64  0.00  0.83   0.41   1.01
 1994 264    86    23  11.7   0.0  11.7  0.00  1.60 *****   6.6   5.1  1.60  1.60  0.00  0.83   0.46   1.01
 1994 265    87    24  11.7   0.0  11.7  0.00  1.56 *****   6.4   5.2  1.56  1.56  0.00  0.82   0.52   1.01
 1994 266    88    25  11.7   0.0  11.7  0.00  1.53 *****   6.3   5.3  1.53  1.53  0.00  0.82   0.57   1.01
 1994 267    89    26  11.7   0.0  11.7  0.00  1.50 *****   6.3   5.4  1.50  1.50  0.00  0.82   0.63   1.01
 1994 268    90    27  11.7   0.0  11.7  0.00  1.48 *****   6.2   5.5  1.48  1.48  0.00  0.82   0.69   1.01
 1994 269    91    28  11.7   0.0  11.7  0.00  1.45 *****   6.1   5.6  1.45  1.45  0.00  0.82   0.76   1.01
 1994 270    92    29  11.7   0.0  11.7  0.00  1.44 *****   6.0   5.7  1.44  1.44  0.00  0.83   0.83   1.01
 1994 271    93    30  11.7   0.0  11.7  0.00  1.42 *****   5.9   5.8  1.42  1.42  0.00  0.83   0.90   1.01
 1994 272    94    31  11.7   0.0  11.7  0.00  1.39 *****   5.8   5.8  1.39  1.39  0.00  0.83   0.97   1.01
 1994 273    95    32  11.7   0.0  11.7  0.00  1.38 *****   5.8   5.9  1.38  1.38  0.00  0.83   1.05   1.01
 1994 274    96    33  11.9   0.0  11.9  0.00  1.38 *****   5.8   6.1  1.38  1.38  0.00  0.84   1.13   1.01
 1994 275    97    34  11.9   0.0  11.9  0.00  1.37 *****   5.7   6.2  1.37  1.37  0.00  0.84   1.21   1.01
 1994 276    98    35  12.2   0.0  12.2  0.00  1.39 *****   5.8   6.4  1.39  1.39  0.00  0.85   1.29   1.01
 1994 277    99    36  12.3   0.0  12.3  0.00  1.37 *****   5.8   6.5  1.37  1.37  0.00  0.85   1.38   1.01
 1994 278   100    37  12.5   0.0  12.5  0.00  1.37 *****   5.8   6.8  1.37  1.37  0.00  0.85   1.47   1.01
 1994 279   101    38  12.8   0.0  12.8  0.00  1.38 *****   5.8   7.0  1.38  1.38  0.00  0.86   1.56   1.01
 1994 280   102    39  12.9   0.0  12.9  0.00  1.37 *****   5.8   7.1  1.37  1.37  0.00  0.86   1.66   1.01
 1994 281   103    40  13.1   0.0  13.1  0.00  1.37 *****   5.8   7.3  1.37  1.37  0.00  0.87   1.75   1.01
 1994 282   104    41  13.3   0.0  13.3  0.00  1.36 *****   5.8   7.5  1.36  1.36  0.00  0.87   1.86   1.01
 1994 283   105    42  13.4   0.0  13.4  0.00  1.36 *****   5.7   7.7  1.36  1.36  0.00  0.87   1.96   1.01
 1994 284   106    43  13.5   0.0  13.5  0.00  1.35 *****   5.7   7.8  1.35  1.35  0.00  0.87   2.06   1.01
 1994 285   107    44  14.2   0.0  14.2  0.00  1.40 *****   6.0   8.2  1.40  1.40  0.00  0.89   2.17   1.01
 1994 286   108    45  14.7   0.0  14.7  0.00  1.42 *****   6.1   8.6  1.42  1.42  0.00  0.89   2.28   1.01
 1994 287   109    46  14.8   0.0  14.8  0.00  1.41 *****   6.0   8.8  1.41  1.41  0.00  0.89   2.40   1.01
 1994 288   110    47  15.4   0.0  15.4  0.00  1.43 *****   6.1   9.2  1.43  1.43  0.00  0.90   2.52   1.01
 1994 289   111    48  15.5   0.0  15.5  0.00  1.41 *****   6.1   9.4  1.41  1.41  0.00  0.90   2.64   1.01
 1994 290   112    49  16.1   0.0  16.1  0.00  1.44 *****   6.2   9.9  1.44  1.44  0.00  0.90   2.76   1.01
 1994 291   113    50  16.3   0.0  16.3  0.00  1.42 *****   6.2  10.1  1.42  1.42  0.00  0.90   2.89   1.01
 1994 292   114    51  16.6   0.0  16.6  0.00  1.42 *****   6.2  10.4  1.42  1.42  0.00  0.90   3.01   1.01
 1994 293   115    52  16.8   0.0  16.8  0.00  1.41 *****   6.2  10.6  1.41  1.41  0.00  0.90   3.15   1.01
 1994 294   116    53  17.1   0.0  17.1  0.00  1.41 *****   6.2  10.9  1.41  1.41  0.00  0.91   3.28   1.01
 1994 295   117    54  17.3   0.0  17.3  0.00  1.40 *****   6.2  11.1  1.40  1.40  0.00  0.91   3.42   1.01
 1994 296   118    55  17.6   0.0  17.6  0.00  1.39 *****   6.2  11.4  1.39  1.39  0.00  0.90   3.56   1.01
 1994 297   119    56  17.8   0.0  17.8  0.00  1.38 *****   6.2  11.7  1.38  1.38  0.00  0.91   3.71   1.01
 1994 298   120    57  18.1   0.0  18.1  0.00  1.37 *****   6.2  11.9  1.37  1.37  0.00  0.91   3.85   1.01
 1994 299   121    58  18.4   0.0  18.4  0.00  1.37 *****   6.2  12.2  1.37  1.37  0.00  0.91   4.00   1.01
 1994 300   122    59  18.7   0.0  18.7  0.00  1.37 *****   6.2  12.5  1.37  1.37  0.00  0.91   4.16   1.01
 1994 301   123    60  18.9   0.0  18.9  0.00  1.36 *****   6.2  12.8  1.36  1.36  0.00  0.91   4.31   1.01
 1994 302   124    61  19.2   0.0  19.2  0.00  1.36 *****   6.2  13.0  1.36  1.36  0.00  0.91   4.47   1.01
 1994 303   125    62  19.6   0.0  19.6  0.00  1.36 *****   6.2  13.4  1.36  1.36  0.00  0.92   4.64   1.01
 1994 304   126    63  19.8   0.0  19.8  0.00  1.36 *****   6.2  13.6  1.36  1.36  0.00  0.92   4.80   1.01
 1994 305   127    64  20.1   0.0  20.1  0.00  1.35 *****   6.2  14.0  1.35  1.35  0.00  0.93   4.97   1.01
 1994 306   128    65  20.4   0.0  20.4  0.00  1.35 *****   6.2  14.3  1.35  1.35  0.00  0.93   5.13   1.01
 1994 307   129    66  20.8   0.0  20.8  0.00  1.35 *****   6.2  14.6  1.35  1.35  0.00  0.93   5.30   1.01
 1994 308   130    67  21.1   0.0  21.1  0.00  1.34 *****   6.1  14.9  1.34  1.34  0.00  0.94   5.47   1.01
 1994 309   131    68  21.4   0.0  21.4  0.00  1.34 *****   6.1  15.2  1.34  1.34  0.00  0.94   5.63   1.01
 1994 310   132    69  21.7   0.0  21.7  0.00  1.33 *****   6.1  15.6  1.33  1.33  0.00  0.94   5.80   1.01
 1994 311   133    70  21.9   4.8  17.1  0.79  1.63 *****   7.4   9.7  1.63  1.63  0.00  0.96   5.97   1.01
 1994 312   134    71  21.9   4.9  17.0  0.80  1.57 *****   7.2   9.8  1.57  1.57  0.00  1.01   6.14   1.24
 1994 313   135    72  21.9   5.0  16.9  0.80  1.52 *****   6.9  10.0  1.52  1.52  0.00  1.01   6.31   1.49
 1994 314   136    73  21.9   5.1  16.8  0.81  1.47 *****   6.7  10.0  1.47  1.47  0.00  1.01   6.48   1.73
 1994 315   137    74  21.8   5.2  16.6  0.82  1.43 *****   6.5  10.1  1.43  1.43  0.00  1.01   6.65   1.98
 1994 316   138    75  21.8   5.6  16.2  0.83  1.40 *****   6.4   9.8  1.40  1.40  0.00  1.01   6.81   2.23
 1994 317   139    76  21.8   6.0  15.8  0.84  1.37 *****   6.2   9.5  1.37  1.37  0.00  1.01   6.98   2.47
 1994 318   140    77  21.8   6.4  15.4  0.86  1.35 *****   6.1   9.3  1.35  1.35  0.00  1.01   7.15   2.72
 1994 319   141    78  21.8   6.8  14.9  0.87  1.32 *****   6.0   9.0  1.32  1.32  0.00  1.01   7.32   2.97
 1994 320   142    79  21.7   7.2  14.5  0.88  1.29 *****   5.8   8.7  1.29  1.29  0.00  1.01   7.50   3.21
 1994 321   143    80  21.7   7.6  14.1  0.89  1.26 *****   5.7   8.4  1.26  1.26  0.00  1.01   7.67   3.46
 1994 322   144    81  21.7   8.0  13.7  0.90  1.24 *****   5.6   8.1  1.24  1.24  0.00  1.01   7.84   3.71
 1994 323   145    82  21.7   8.4  13.3  0.91  1.21 *****   5.4   7.9  1.21  1.21  0.00  1.02   8.01   3.95
 1994 324   146    83  21.7   8.9  12.9  0.93  1.19 *****   5.3   7.6  1.19  1.19  0.00  1.02   8.18   4.20
 1994 325   147    84  21.7   9.3  12.5  0.94  1.16 *****   5.2   7.3  1.16  1.16  0.00  1.02   8.35   4.45
 1994 326   148    85  21.7   9.7  12.1  0.95  1.14 *****   5.0   7.1  1.14  1.14  0.00  1.03   8.52   4.69
 1994 327   149    86  21.7  10.1  11.7  0.96  1.11 *****   4.9   6.8  1.11  1.11  0.00  1.03   8.69   4.94
 1994 328   150    87  21.7  10.5  11.3  0.97  1.08 *****   4.7   6.5  1.08  1.08  0.00  1.03   8.87   5.19
 1994 329   151    88  21.7  10.9  10.9  0.98  1.05 *****   4.6   6.3  1.05  1.05  0.00  1.04   9.04   5.43
 1994 330   152    89  21.7  11.2  10.5  1.00  1.02 *****   4.4   6.0  1.02  1.02  0.00  1.04   9.21   5.68
 1994 331   153    90  21.7  11.6  10.1  1.01  0.99 *****   4.3   5.8  0.99  0.99  0.00  1.04   9.38   5.93
 1994 332   154    91  21.8  11.9   9.9  1.01  0.98 *****   4.2   5.7  0.98  0.98  0.00  1.05   9.56   6.17
 1994 333   155    92  21.8  11.9   9.9  1.01  0.98 *****   4.2   5.7  0.98  0.98  0.00  1.05   9.56   6.17
 1994 334   156    93  21.8  11.9   9.9  1.01  0.98 *****   4.2   5.7  0.98  0.98  0.00  1.05   9.56   6.17

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      DEC 02, 2018; 12:33:59
                                                                                
*RUN 138        : 95_05                     RICER046 SSKT0005   10              
 MODEL          : RICER046 - Rice                                               
 EXPERIMENT     : SSKT0005 RI mulation, Thailand                                
 DATA PATH      : C:\DSSAT46\Rice\                                              
 TREATMENT 10   : 95_05                     RICER046                            
  
@YEAR DOY   DAS   DAP  CNAD  GNAD  VNAD  GN%D  VN%D  NUPC  LNAD  SNAD  LN%D  SN%D  SHND  RN%D  SNN0C  SNN1C                                 
 1995 241    63     0   8.3   0.0   8.3  0.00  2.91 *****   7.5   0.8  2.91  2.91  0.00  0.28   0.00   0.00
 1995 242    64     1   8.4   0.0   8.4  0.00  2.95 *****   7.6   0.8  2.95  2.95  0.00  0.30   0.00   0.00
 1995 243    65     2   8.5   0.0   8.5  0.00  2.99 *****   7.6   0.8  2.99  2.99  0.00  0.32   0.01   0.00
 1995 244    66     3   8.6   0.0   8.6  0.00  3.02 *****   7.7   0.9  3.02  3.02  0.00  0.34   0.02   0.00
 1995 245    67     4   8.7   0.0   8.7  0.00  3.05 *****   7.8   0.9  3.05  3.05  0.00  0.35   0.03   0.00
 1995 246    68     5   8.8   0.0   8.8  0.00  3.07 *****   7.9   0.9  3.07  3.07  0.00  0.36   0.04   0.00
 1995 247    69     6   8.8   0.0   8.8  0.00  3.06 *****   7.9   0.9  3.06  3.06  0.00  0.32   0.06   0.00
 1995 248    70     7   8.9   0.0   8.9  0.00  2.88 *****   7.8   1.1  2.88  2.88  0.00  0.35   0.08   0.00
 1995 249    71     8   8.9   0.0   8.9  0.00  2.77 *****   7.6   1.3  2.77  2.77  0.00  0.33   0.10   0.00
 1995 250    72     9   9.1   0.0   9.1  0.00  2.69 *****   7.6   1.5  2.69  2.69  0.00  0.35   0.12   0.00
 1995 251    73    10   9.2   0.0   9.2  0.00  2.59 *****   7.5   1.7  2.59  2.59  0.00  0.37   0.15   0.00
 1995 252    74    11   9.2   0.0   9.2  0.00  2.37 *****   7.2   2.1  2.37  2.37  0.00  0.36   0.18   0.00
 1995 253    75    12   9.2   0.0   9.2  0.00  2.21 *****   6.9   2.3  2.21  2.21  0.00  0.35   0.22   0.00
 1995 254    76    13   9.5   0.0   9.5  0.00  2.18 *****   6.9   2.6  2.18  2.18  0.00  0.38   0.25   0.00
 1995 255    77    14   9.5   0.0   9.5  0.00  2.06 *****   6.6   2.8  2.06  2.06  0.00  0.37   0.29   0.00
 1995 256    78    15   9.5   0.0   9.5  0.00  1.95 *****   6.4   3.0  1.95  1.95  0.00  0.37   0.33   0.00
 1995 257    79    16   9.7   0.0   9.7  0.00  1.93 *****   6.4   3.3  1.93  1.93  0.00  0.39   0.38   0.00
 1995 258    80    17   9.7   0.0   9.7  0.00  1.86 *****   6.3   3.4  1.86  1.86  0.00  0.39   0.42   0.00
 1995 259    81    18   9.7   0.0   9.7  0.00  1.80 *****   6.1   3.6  1.80  1.80  0.00  0.38   0.47   0.00
